"gene_name","gene_ort","TDN_num_patients","TP_num_patients","TDN_num_sites","TP_num_sites","TDN_peak_abund","TP_peak_abund","TDN_peak_relAbund","TP_peak_relAbund","abund_gini","long_count","max_geneDist","genomic_range","ort_fisher_test","On_Onco_List","Top_1pc_Abund","Top_10pc_Abund","Within_Cluster","Cluster_target.min"
"A1BG","-",7,6,7,6,2,1,0.0813008130081301,1,0,1,2206,7229,1,FALSE,FALSE,TRUE,FALSE,NA
"A1BG-AS1","+",2,0,2,0,1,0,0.056657223796034,0,0,0,0,58354080,1,FALSE,FALSE,FALSE,FALSE,NA
"A1CF","-",3,2,3,2,1,1,0.0294204177699323,0.359712230215827,0,1,0,64887,1,FALSE,FALSE,FALSE,FALSE,NA
"A2M","-",19,16,22,21,3,4,0.102880658436214,1.28755364806867,0.208463949843259,1,16010,63025,0.754621502646818,FALSE,FALSE,TRUE,FALSE,NA
"A2ML1","+",4,3,4,3,1,2,0.0428082191780822,0.139664804469274,0.166666666666667,1,11448,63085,1,FALSE,FALSE,TRUE,FALSE,NA
"A2MP1","-",3,2,3,2,1,6,0.0227014755959137,0.802139037433155,0.357142857142857,1,8160,14412,0.4,FALSE,FALSE,FALSE,FALSE,NA
"A4GALT","-",2,8,2,9,1,1,0.051440329218107,0.564971751412429,0,1,36095,84954,1,FALSE,FALSE,TRUE,FALSE,NA
"A4GNT","-",1,2,1,2,1,1,0.00779787897691828,0.735294117647059,0,1,11208,16191,1,FALSE,FALSE,FALSE,FALSE,NA
"AAAS","-",12,4,15,5,3,1,0.0502765208647562,0.127713920817369,0,1,1720,14668,0.602683178534572,FALSE,FALSE,TRUE,FALSE,NA
"AACS","+",4,5,5,5,1,1,0.256410256410256,0.471698113207547,0,1,61946,127599,1,FALSE,FALSE,TRUE,FALSE,NA
"AACSP1","-",5,2,5,2,1,1,0.0749625187406297,0.0841750841750842,0,1,18862,72636,1,FALSE,FALSE,FALSE,FALSE,NA
"AADACL2","+",3,0,3,0,1,0,0.0257400257400257,0,0,0,80982,151703019,1,FALSE,FALSE,FALSE,FALSE,NA
"AADACL2-AS1","-",17,3,18,4,1,1,0.119047619047619,1.2987012987013,0,1,100108,267584,0.00956937799043063,FALSE,FALSE,TRUE,FALSE,NA
"AADACL3","+",0,1,0,1,0,1,0,0.0809716599190283,0,1,20611,12695502,1,FALSE,FALSE,FALSE,FALSE,NA
"AADACL4","+",0,1,0,1,0,1,0,0.045662100456621,0,1,0,12665414,1,FALSE,FALSE,FALSE,FALSE,NA
"AADAT","-",5,2,5,3,1,1,0.0603864734299517,1.14942528735632,0,1,66664,103222,1,FALSE,FALSE,FALSE,FALSE,NA
"AAED1","-",4,5,4,6,1,1,0.0749625187406297,0.440528634361234,0,1,33835,58339,0.4,FALSE,FALSE,FALSE,FALSE,NA
"AAGAB","-",31,13,40,13,2,2,0.3690036900369,1.32450331125828,0.170940170940171,1,2054,55172,0.75575276857591,FALSE,TRUE,TRUE,FALSE,NA
"AAK1","-",47,19,80,27,3,6,0.117647058823529,0.699300699300699,0.228395061728396,2,0,171160,0.82339738799575,FALSE,FALSE,TRUE,FALSE,NA
"AAMDC","+",7,4,7,5,1,3,0.0689655172413793,1.61290322580645,0.228571428571429,1,0,72362,1,FALSE,FALSE,FALSE,FALSE,NA
"AANAT","+",2,1,2,1,1,1,0.0297973778307509,0.50761421319797,0,1,0,4109,1,FALSE,FALSE,TRUE,FALSE,NA
"AAR2","+",3,2,2,2,1,3,0.0297796307325789,0.05941770647653,0.25,1,0,8165,1,FALSE,TRUE,TRUE,FALSE,NA
"AARD","+",1,1,1,1,2,1,0.0444247001332741,0.0778210116731518,0,1,13514,4206,1,FALSE,FALSE,FALSE,FALSE,NA
"AARS","-",12,7,16,8,2,1,0.0749063670411985,0.613496932515337,0,1,0,28509,0.387535334499933,FALSE,FALSE,TRUE,FALSE,NA
"AARS2","-",3,2,3,2,1,1,0.0320924261874198,0.0464684014869888,0,1,11284,16911,1,FALSE,FALSE,TRUE,FALSE,NA
"AARSD1","-",8,9,10,9,2,2,0.0521104742053153,1.04166666666667,0.0888888888888886,1,2894,15657,0.169802333889021,FALSE,FALSE,TRUE,FALSE,NA
"AASDH","-",7,6,7,6,1,3,0.0364166059723234,1.96078431372549,0.208333333333333,4,0,38680,0.265734265734266,FALSE,FALSE,TRUE,FALSE,NA
"AASDHPPT","+",16,9,22,11,3,3,0.0749063670411985,0.301204819277108,0.206060606060606,2,62,19106,0.711952894520482,FALSE,FALSE,TRUE,FALSE,NA
"AASS","-",8,3,8,3,1,1,0.0502765208647562,0.152439024390244,0,1,32542,82718,1,FALSE,FALSE,TRUE,FALSE,NA
"AATF","+",45,23,83,38,3,6,0.0950570342205323,0.574712643678161,0.128774928774929,1,785,105250,0.33290573314057,TRUE,TRUE,TRUE,FALSE,NA
"AATK","-",2,0,2,0,1,0,0.051948051948052,0,0,0,0,81156667,1,FALSE,FALSE,FALSE,FALSE,NA
"ABAT","+",4,6,4,6,1,1,0.0307881773399015,0.625,0,1,11514,124461,0.5,FALSE,FALSE,FALSE,FALSE,NA
"ABCA1","-",12,14,16,17,2,3,0.0603864734299517,0.917431192660551,0.135294117647059,1,139515,286497,1,TRUE,FALSE,TRUE,FALSE,NA
"ABCA10","-",10,3,10,3,2,1,0.119047619047619,0.0963391136801541,0,1,0,69677,0.510489510489511,FALSE,FALSE,TRUE,FALSE,NA
"ABCA11P","-",30,10,37,10,2,3,0.209643605870021,1.92307692307692,0.228571428571429,1,11851,58530,0.029286801941229,FALSE,FALSE,TRUE,FALSE,NA
"ABCA12","-",3,5,3,6,1,1,0.117647058823529,0.238663484486874,0,1,9822,183543,1,FALSE,FALSE,TRUE,FALSE,NA
"ABCA13","+",9,3,11,3,1,2,0.0547345374931582,2.04081632653061,0.166666666666667,1,97641,506429,0.538461538461539,FALSE,FALSE,TRUE,FALSE,NA
"ABCA17P","+",31,7,37,8,2,2,0.186046511627907,1.08695652173913,0.15,1,962,83479,0.459095073956106,FALSE,FALSE,TRUE,FALSE,NA
"ABCA2","-",7,4,7,4,1,1,0.0950570342205323,0.327868852459016,0,1,5033,24799,0.545454545454546,FALSE,FALSE,TRUE,FALSE,NA
"ABCA3","-",34,8,47,10,2,2,0.106609808102345,0.353356890459364,0.081818181818182,1,0,62650,0.733587196727567,TRUE,TRUE,TRUE,FALSE,NA
"ABCA4","-",1,2,1,3,1,1,0.0510464522715671,0.636942675159236,0,1,23218,128392,1,FALSE,FALSE,TRUE,FALSE,NA
"ABCA5","-",36,15,51,19,2,2,0.129954515919428,0.0895255147717099,0.0473684210526315,1,12979,95059,0.789221373274098,FALSE,FALSE,TRUE,FALSE,NA
"ABCA6","-",7,0,8,0,1,0,0.06765899864682,0,0,0,6293,69120432,1,FALSE,FALSE,FALSE,FALSE,NA
"ABCA7","+",35,7,50,7,8,1,0.416883793642522,0.515463917525773,0,1,0,20588,0.691680578018585,FALSE,FALSE,TRUE,FALSE,NA
"ABCA8","-",3,0,3,0,1,0,0.0547345374931582,0,0,0,72785,68889063,1,FALSE,FALSE,FALSE,FALSE,NA
"ABCA9","-",0,3,0,3,0,1,0,2.5,0,1,4997,69065214,1,FALSE,FALSE,TRUE,FALSE,NA
"ABCB1","-",20,10,21,10,3,1,0.108225108225108,0.512820512820513,0,2,0,201825,0.704251100256324,TRUE,FALSE,TRUE,FALSE,NA
"ABCB10","-",7,4,7,4,1,1,0.0831255195344971,0.404858299595142,0,1,10332,51474,0.545454545454546,TRUE,FALSE,TRUE,FALSE,NA
"ABCB11","-",3,3,3,3,1,1,0.0428082191780822,0.546448087431694,0,1,15053,124426,1,FALSE,FALSE,FALSE,FALSE,NA
"ABCB4","-",3,1,3,1,1,1,0.0628535512256442,0.0322061191626409,0,1,0,22613,1,TRUE,FALSE,FALSE,FALSE,NA
"ABCB5","+",3,2,3,2,1,1,0.05005005005005,0.404858299595142,0,1,73953,216721,1,TRUE,FALSE,TRUE,FALSE,NA
"ABCB6","-",8,2,9,2,2,1,0.0928505106778087,0.033255736614566,0,1,38,7038,0.454545454545455,FALSE,FALSE,FALSE,FALSE,NA
"ABCB7","-",6,3,13,3,1,1,0.040371417036738,0.392156862745098,0,1,25622,105773,1,FALSE,FALSE,FALSE,FALSE,NA
"ABCB8","+",7,2,7,2,1,1,0.056657223796034,0.226244343891403,0,1,1488,8494,0.5,TRUE,FALSE,FALSE,FALSE,NA
"ABCB9","-",5,3,5,3,1,1,0.0301477238468496,0.546448087431694,0,1,8448,45219,0.464285714285714,FALSE,FALSE,FALSE,FALSE,NA
"ABCC1","+",33,20,59,29,3,2,0.27906976744186,0.578034682080925,0.060066740823137,1,30447,215057,0.492435279777937,TRUE,TRUE,TRUE,FALSE,NA
"ABCC10","+",9,5,10,6,2,2,0.0831255195344971,0.62111801242236,0.119047619047619,1,27476,46475,1,FALSE,TRUE,TRUE,FALSE,NA
"ABCC11","-",1,2,1,2,1,1,0.0428082191780822,0.338983050847458,0,1,71,47384,1,FALSE,FALSE,FALSE,FALSE,NA
"ABCC13","+",2,1,2,1,1,1,0.0249687890137328,0.334448160535117,0,1,13920,44435,1,FALSE,FALSE,FALSE,FALSE,NA
"ABCC2","+",1,2,1,2,1,1,0.0510464522715671,0.353356890459364,0,1,5292,43967,1,FALSE,FALSE,FALSE,FALSE,NA
"ABCC3","+",0,1,0,1,0,2,0,0.0130233769616462,0,1,0,50645187,1,FALSE,FALSE,FALSE,FALSE,NA
"ABCC4","-",30,11,44,13,2,6,0.256410256410256,1.19047619047619,0.32967032967033,3,48667,349011,0.540771473498863,FALSE,TRUE,TRUE,FALSE,NA
"ABCC5","-",34,13,47,15,2,6,0.383141762452107,0.858369098712446,0.289855072463768,1,2046,99711,0.375666010336646,FALSE,FALSE,TRUE,FALSE,NA
"ABCC6P1","+",0,1,0,1,0,1,0,0.512820512820513,0,1,28970,18627260,1,FALSE,FALSE,FALSE,FALSE,NA
"ABCC6P2","+",1,0,1,0,1,0,0.0155303618574313,0,0,0,23440,14798990,1,FALSE,FALSE,FALSE,FALSE,NA
"ABCC8","-",1,1,1,1,1,1,0.00779787897691828,0.555555555555556,0,1,0,27819,1,FALSE,FALSE,FALSE,FALSE,NA
"ABCC9","-",0,1,0,1,0,1,0,0.0131164742917104,0,1,29856,21966551,1,FALSE,FALSE,FALSE,FALSE,NA
"ABCD1","+",10,2,14,2,1,18,0.0749063670411985,1.65745856353591,0.357142857142857,2,9057,25669,0.5,FALSE,TRUE,TRUE,FALSE,NA
"ABCD2","-",62,33,99,69,5,8,0.172711571675302,2.4390243902439,0.218082689686504,3,49047,115403,0.754989005787936,FALSE,TRUE,TRUE,TRUE,2.45759873212868
"ABCD3","+",22,10,32,12,1,5,0.0873362445414847,1.14678899082569,0.302631578947368,1,71690,172727,0.102363856192557,FALSE,FALSE,TRUE,FALSE,NA
"ABCD4","-",2,0,2,0,1,0,0.0236071765816808,0,0,0,5271,74308336,1,FALSE,FALSE,FALSE,FALSE,NA
"ABCE1","+",31,15,43,19,2,3,0.118133490844654,0.429184549356223,0.0902255639097751,2,1539,27282,0.395181284389569,FALSE,FALSE,TRUE,FALSE,NA
"ABCF1","+",57,19,134,30,5,5,0.235294117647059,3.2258064516129,0.244186046511627,1,4262,27417,0.158811079775197,FALSE,TRUE,TRUE,FALSE,NA
"ABCF2","-",17,4,18,4,1,2,0.050125313283208,33.3333333333333,0.15,1,1753,15341,1,FALSE,FALSE,TRUE,FALSE,NA
"ABCF3","+",8,3,8,3,2,4,0.0932835820895522,0.0795544948289578,0.333333333333333,1,16648,20616,0.490909090909091,FALSE,TRUE,TRUE,FALSE,NA
"ABCG1","+",14,6,16,6,1,1,0.0930232558139535,0.253807106598985,0,1,23141,102129,0.351158645276292,FALSE,FALSE,TRUE,FALSE,NA
"ABCG2","-",8,5,8,5,1,6,0.0383141762452107,3.24324324324324,0.4,1,1513,142378,0.102564102564103,FALSE,TRUE,TRUE,FALSE,NA
"ABCG4","+",1,1,1,1,1,1,0.0307881773399015,0.34965034965035,0,1,4327,8814,1,FALSE,FALSE,FALSE,FALSE,NA
"ABCG5","-",0,1,0,1,0,1,0,0.62111801242236,0,1,0,43833675,1,FALSE,FALSE,FALSE,FALSE,NA
"ABHD1","+",1,1,1,1,1,1,0.0278396436525612,0.171821305841924,0,1,0,3940,1,FALSE,FALSE,FALSE,FALSE,NA
"ABHD10","+",9,11,9,11,1,3,0.0440917107583774,2,0.130952380952381,2,0,12343,0.0157894736842105,FALSE,FALSE,TRUE,FALSE,NA
"ABHD11","-",1,0,1,0,1,0,0.0749625187406297,0,0,0,0,73736421,1,FALSE,FALSE,FALSE,FALSE,NA
"ABHD11-AS1","+",1,1,1,1,1,1,0.0364166059723234,0.892857142857143,0,1,2216,3053,1,FALSE,FALSE,FALSE,FALSE,NA
"ABHD12","-",10,6,10,7,1,1,0.174216027874564,0.24390243902439,0,1,0,78262,1,FALSE,FALSE,TRUE,FALSE,NA
"ABHD12B","+",3,4,3,4,1,1,0.0320924261874198,0.366300366300366,0,1,20400,48090,0.428571428571428,FALSE,FALSE,TRUE,FALSE,NA
"ABHD13","+",17,6,18,7,2,2,0.0695410292072323,0.102774922918808,0.107142857142857,1,5802,18553,1,FALSE,FALSE,TRUE,FALSE,NA
"ABHD14A","+",3,0,3,0,1,0,0.056657223796034,0,0,0,0,51979819,1,FALSE,FALSE,FALSE,FALSE,NA
"ABHD14A-ACY1","+",3,0,3,0,1,0,0.100200400801603,0,0,0,0,51986430,1,FALSE,FALSE,FALSE,FALSE,NA
"ABHD14B","-",0,1,0,1,0,1,0,0.0386697602474865,0,1,0,51972047,1,FALSE,FALSE,FALSE,FALSE,NA
"ABHD15","-",1,0,1,0,1,0,0.0282725473565168,0,0,0,4098,29556561,1,FALSE,FALSE,FALSE,FALSE,NA
"ABHD16A","-",44,17,90,20,4,2,0.0928505106778087,1.58730158730159,0.107142857142858,1,0,15279,0.222993362916289,FALSE,TRUE,TRUE,FALSE,NA
"ABHD16B","+",2,1,2,1,1,1,0.037037037037037,0.429184549356223,0,1,15534,15058,1,FALSE,FALSE,FALSE,FALSE,NA
"ABHD17A","-",38,19,65,22,2,5,0.238379022646007,3.125,0.301435406698565,3,9757,25005,0.471505308853712,FALSE,FALSE,TRUE,FALSE,NA
"ABHD17B","-",20,10,24,13,2,3,0.113765642775882,0.282485875706215,0.163461538461538,2,43963,89702,0.439549255652115,FALSE,FALSE,TRUE,FALSE,NA
"ABHD17C","+",1,3,1,3,1,1,0.0227014755959137,1.49253731343284,0,1,37324,107464,1,FALSE,FALSE,TRUE,FALSE,NA
"ABHD18","+",21,13,29,15,2,3,0.48780487804878,1.0989010989011,0.148148148148148,1,3457,75175,1,FALSE,TRUE,TRUE,FALSE,NA
"ABHD2","+",30,12,42,13,3,2,0.109469074986316,1.47058823529412,0.112820512820513,1,81316,194711,0.527940923458906,TRUE,FALSE,TRUE,FALSE,NA
"ABHD3","-",11,5,12,5,2,1,0.383141762452107,0.561797752808989,0,1,15240,69635,0.592760180995475,FALSE,FALSE,TRUE,FALSE,NA
"ABHD4","+",2,1,2,1,1,2,0.0282725473565168,0.0554631170271769,0,1,0,7881,1,FALSE,TRUE,TRUE,FALSE,NA
"ABHD5","+",4,5,4,5,1,1,0.108225108225108,0.561797752808989,0,1,147793,183870,1,FALSE,FALSE,FALSE,FALSE,NA
"ABHD6","+",2,1,2,1,1,2,0.0590667454223272,0.0644122383252818,0,1,8772,39674,1,FALSE,FALSE,TRUE,FALSE,NA
"ABHD8","-",5,2,5,2,2,1,0.0928505106778087,0.0429000429000429,0,1,0,4233,0.142857142857143,FALSE,FALSE,TRUE,FALSE,NA
"ABI1","-",35,20,40,30,2,4,0.113765642775882,0.704225352112676,0.221951219512194,1,21463,135534,0.810594930738494,TRUE,TRUE,TRUE,FALSE,NA
"ABI2","+",31,9,45,14,2,2,0.0824402308326463,1.04166666666667,0.107142857142857,2,291,102610,0.0153316216973899,FALSE,FALSE,TRUE,FALSE,NA
"ABI3","+",12,1,14,1,1,1,0.0583771161704612,0.233644859813084,0,1,0,9757,0.466666666666667,FALSE,FALSE,FALSE,FALSE,NA
"ABI3BP","-",7,1,7,1,1,1,0.106382978723404,0.378787878787879,0,1,104152,347088,1,FALSE,FALSE,FALSE,FALSE,NA
"ABL1","+",47,16,75,31,2,4,0.383141762452107,2.4390243902439,0.185277088502895,2,0,163039,0.0879523823776273,TRUE,FALSE,TRUE,FALSE,NA
"ABL2","-",23,7,33,8,2,1,0.051440329218107,0.24390243902439,0,1,27333,146315,0.686756151303459,TRUE,FALSE,TRUE,FALSE,NA
"ABLIM1","-",28,21,42,32,2,6,0.06765899864682,0.598802395209581,0.214285714285714,2,0,292640,0.0327513586882526,FALSE,FALSE,TRUE,FALSE,NA
"ABLIM2","-",4,3,4,3,2,1,0.0930232558139535,0.440528634361234,0,1,8919,109481,0.485714285714286,FALSE,FALSE,TRUE,FALSE,NA
"ABLIM3","+",0,2,0,2,0,1,0,0.130039011703511,0,1,0,149228190,1,FALSE,FALSE,TRUE,FALSE,NA
"ABO","-",6,3,7,3,2,3,0.0649772579597141,0.416666666666667,0.266666666666667,1,11662,42638,1,TRUE,FALSE,FALSE,FALSE,NA
"ABR","-",11,6,15,6,1,2,0.111358574610245,0.531914893617021,0.119047619047619,1,15687,240123,0.335913312693499,TRUE,FALSE,TRUE,FALSE,NA
"ABRA","-",4,1,4,1,1,1,0.0502765208647562,0.0451263537906137,0,1,45836,56150,1,FALSE,FALSE,FALSE,FALSE,NA
"ABRACL","+",3,1,3,1,1,3,0.0294204177699323,0.353356890459364,0,2,13380,34724,1,FALSE,FALSE,FALSE,FALSE,NA
"ABRAXAS1","*",4,3,4,3,1,2,0.051948051948052,1.01010101010101,0.166666666666667,1,8450,27084,1,FALSE,FALSE,FALSE,FALSE,NA
"ABRAXAS2","*",8,10,8,12,1,2,0.117647058823529,0.2710027100271,0.119047619047619,1,48432,78973,1,FALSE,FALSE,FALSE,FALSE,NA
"ABT1","+",0,1,0,1,0,1,0,0.0341530054644809,0,1,1722,26601773,1,FALSE,FALSE,FALSE,FALSE,NA
"ABTB2","-",9,4,9,6,1,1,0.0521104742053153,0.769230769230769,0,1,38149,206679,0.314685314685315,TRUE,FALSE,TRUE,FALSE,NA
"ACAA1","-",1,2,1,2,1,1,0.025490695895998,0.363636363636364,0,1,0,5946,0.333333333333333,FALSE,FALSE,TRUE,FALSE,NA
"ACAA2","-",17,9,18,10,2,4,0.118133490844654,0.29940119760479,0.242857142857143,1,75321,104446,1,FALSE,FALSE,TRUE,FALSE,NA
"ACACA","-",62,31,151,56,3,4,0.13531799729364,8.88888888888889,0.22425788497217,1,4036,323459,0.0613915885009925,FALSE,TRUE,TRUE,FALSE,NA
"ACACB","+",11,5,12,5,2,5,0.153374233128834,0.389105058365759,0.355555555555556,2,0,121644,0.294117647058824,FALSE,TRUE,TRUE,FALSE,NA
"ACAD10","+",13,2,17,2,2,1,0.0510464522715671,0.0495785820525533,0,1,0,55676,1,FALSE,FALSE,TRUE,FALSE,NA
"ACAD11","-",29,15,37,21,2,5,0.0556483027267668,0.471698113207547,0.201058201058201,2,887,100816,0.176180772224993,FALSE,TRUE,TRUE,FALSE,NA
"ACAD8","+",1,2,1,2,1,1,0.0167672702883971,0.138312586445367,0,1,0,9361,1,FALSE,FALSE,TRUE,FALSE,NA
"ACAD9","+",13,9,16,9,1,4,0.0873362445414847,2.08333333333333,0.296296296296296,1,2167,35378,0.676618656615964,FALSE,TRUE,TRUE,FALSE,NA
"ACADL","-",1,1,1,1,1,1,0.0695410292072323,0.098135426889107,0,2,16744,53481,1,FALSE,FALSE,FALSE,FALSE,NA
"ACADM","+",18,8,19,8,2,2,0.119189511323004,0.862068965517241,0.166666666666667,1,18474,56778,0.695652173913043,TRUE,TRUE,TRUE,FALSE,NA
"ACADS","+",0,1,0,1,0,1,0,0.127713920817369,0,1,4664,120744673,1,FALSE,FALSE,FALSE,FALSE,NA
"ACADSB","+",4,3,5,3,2,2,0.0749625187406297,0.185185185185185,0.166666666666667,1,0,32233,0.196428571428571,FALSE,TRUE,TRUE,FALSE,NA
"ACADVL","+",10,2,10,2,1,2,0.056657223796034,0.0683060109289618,0.166666666666667,1,0,2256,1,FALSE,FALSE,TRUE,FALSE,NA
"ACAN","+",1,1,1,1,1,1,0.014609203798393,0.374531835205993,0,1,66357,103983,1,FALSE,FALSE,FALSE,FALSE,NA
"ACAP1","+",58,22,104,35,4,4,0.138312586445367,4.8780487804878,0.145348837209301,1,3159,16187,0.178986714158454,TRUE,TRUE,TRUE,FALSE,NA
"ACAP2","-",76,39,150,64,3,7,0.48780487804878,0.809716599190283,0.138124999999999,2,19854,187211,0.0116231901632573,FALSE,TRUE,TRUE,FALSE,NA
"ACAP3","-",13,2,13,2,2,1,0.1,0.206611570247934,0,1,0,12175,0.142857142857143,FALSE,FALSE,TRUE,FALSE,NA
"ACAT1","+",6,3,6,3,2,1,0.0950570342205323,0.206611570247934,0,1,1635,19073,1,FALSE,FALSE,TRUE,FALSE,NA
"ACAT2","+",4,0,4,0,1,0,0.05005005005005,0,0,0,0,159775504,1,FALSE,FALSE,FALSE,FALSE,NA
"ACBD3","-",24,5,28,5,3,1,0.132275132275132,0.478468899521531,0,1,12208,60670,1,FALSE,FALSE,TRUE,FALSE,NA
"ACBD4","+",3,0,3,0,1,0,0.0294204177699323,0,0,0,913,45145095,1,FALSE,FALSE,FALSE,FALSE,NA
"ACBD5","-",14,8,20,9,2,6,0.172562553925798,2.98507462686567,0.340740740740741,1,0,43643,0.0405368744199329,FALSE,FALSE,TRUE,FALSE,NA
"ACBD6","-",30,9,40,13,2,3,0.0749625187406297,0.609756097560976,0.205128205128205,1,15602,236570,0.521682505127823,FALSE,TRUE,TRUE,FALSE,NA
"ACBD7-DCLRE1CP1","-",2,1,2,1,1,1,0.0428082191780822,0.29940119760479,0,1,0,16026,0.333333333333333,FALSE,FALSE,FALSE,FALSE,NA
"ACCSL","+",1,0,1,0,1,0,0.0241604252234839,0,0,0,2028,44045951,1,FALSE,FALSE,FALSE,FALSE,NA
"ACD","-",1,0,1,0,1,0,0.04151100041511,0,0,0,0,67658823,1,FALSE,FALSE,FALSE,FALSE,NA
"ACE","+",1,0,1,0,1,0,0.0510464522715671,0,0,0,11236,63509617,1,FALSE,FALSE,FALSE,FALSE,NA
"ACE2","-",1,0,1,0,1,0,0.0646830530401035,0,0,0,0,15573715,1,FALSE,FALSE,FALSE,FALSE,NA
"ACER1","-",22,6,29,8,2,3,0.0499375780274657,0.471698113207547,0.215909090909091,2,13849,33479,0.447031782515654,FALSE,FALSE,TRUE,FALSE,NA
"ACER2","+",2,5,2,5,1,1,0.172711571675302,0.139664804469274,0,1,21797,66859,1,FALSE,FALSE,FALSE,FALSE,NA
"ACER3","+",20,13,23,17,2,2,0.277008310249307,0.333333333333333,0.0522875816993471,1,27099,188772,0.10815877056144,FALSE,FALSE,TRUE,FALSE,NA
"ACHE","-",1,2,1,2,1,1,0.0271591526344378,0.233644859813084,0,1,15787,5929,0.333333333333333,FALSE,FALSE,FALSE,FALSE,NA
"ACIN1","-",51,22,82,34,2,5,0.235294117647059,1.33333333333333,0.228900255754475,2,0,29741,0.415482275764356,FALSE,FALSE,TRUE,FALSE,NA
"ACKR2","+",1,1,1,1,1,1,0.0194287934719254,0.359712230215827,0,1,0,12437,1,FALSE,FALSE,FALSE,FALSE,NA
"ACKR3","+",8,3,9,3,1,1,0.0590667454223272,0.497512437810945,0,1,195269,237525,1,TRUE,FALSE,FALSE,FALSE,NA
"ACLY","-",26,11,29,15,2,4,0.0932835820895522,11.1111111111111,0.22,2,4753,56607,0.758907364448231,FALSE,TRUE,TRUE,FALSE,NA
"ACMSD","+",1,2,1,2,1,1,0.0435161009573542,0.226244343891403,0,1,36885,17203,0.333333333333333,FALSE,FALSE,FALSE,FALSE,NA
"ACO1","+",7,5,7,6,1,2,0.0435161009573542,0.523560209424084,0.119047619047619,1,479250,545221,0.286130536130536,FALSE,FALSE,FALSE,FALSE,NA
"ACO2","+",28,11,37,13,2,3,0.172562553925798,0.684931506849315,0.163461538461538,1,0,55345,1,FALSE,TRUE,TRUE,FALSE,NA
"ACOD1","+",2,1,2,1,1,1,0.0256278831368529,0.574712643678161,0,1,6647,16243,0.333333333333333,FALSE,FALSE,FALSE,FALSE,NA
"ACOT11","+",5,3,7,3,2,1,0.0824402308326463,0.43859649122807,0,1,69156,158586,1,FALSE,FALSE,TRUE,FALSE,NA
"ACOT12","-",0,1,0,1,0,1,0,11.1111111111111,0,1,0,81362596,1,FALSE,FALSE,TRUE,FALSE,NA
"ACOT13","+",6,4,6,4,1,1,0.05005005005005,0.261780104712042,0,1,0,27735,0.2,FALSE,FALSE,TRUE,FALSE,NA
"ACOT2","+",1,0,1,0,1,0,0.00617360167921966,0,0,0,3407,73579066,1,FALSE,FALSE,FALSE,FALSE,NA
"ACOT4","+",2,1,2,1,3,1,0.117647058823529,0.249376558603491,0,1,5150,8266,1,FALSE,FALSE,FALSE,FALSE,NA
"ACOT6","+",2,1,2,1,1,1,0.256410256410256,0.2710027100271,0,1,8013,7060,1,FALSE,FALSE,FALSE,FALSE,NA
"ACOT7","-",12,13,14,15,2,2,0.0646830530401035,1.49253731343284,0.0583333333333327,1,0,114749,0.681659170414793,FALSE,FALSE,TRUE,FALSE,NA
"ACOT8","-",7,1,7,1,1,1,0.050125313283208,0.0495785820525533,0,1,0,12033,1,FALSE,FALSE,TRUE,FALSE,NA
"ACOT9","-",5,3,6,3,3,1,0.12970168612192,0.301204819277108,0,1,14752,50572,1,FALSE,FALSE,FALSE,FALSE,NA
"ACOX1","-",78,37,194,67,4,9,0.319829424307036,5.42168674698795,0.198951994590939,2,0,35486,0.016406737620066,FALSE,TRUE,TRUE,FALSE,NA
"ACOX2","-",1,2,1,2,1,1,0.00779787897691828,0.3584229390681,0,1,30,10062,1,FALSE,FALSE,TRUE,FALSE,NA
"ACOX3","-",3,1,3,1,1,1,0.040650406504065,0.134408602150538,0,1,5673,77143,1,FALSE,FALSE,FALSE,FALSE,NA
"ACOXL","+",8,5,9,6,2,1,0.238379022646007,0.231481481481481,0,1,0,375293,0.118881118881119,FALSE,FALSE,TRUE,FALSE,NA
"ACP1","+",4,4,4,4,1,1,0.0210039907582441,0.4,0,1,0,7599,1,FALSE,FALSE,TRUE,FALSE,NA
"ACP2","-",1,0,1,0,1,0,0.0210039907582441,0,0,0,0,47247376,1,FALSE,FALSE,FALSE,FALSE,NA
"ACP4","*",0,1,0,1,0,1,0,0.099502487562189,0,1,707,50795932,1,FALSE,FALSE,FALSE,FALSE,NA
"ACP5","-",14,5,15,8,2,6,0.0727272727272727,12,0.357142857142857,2,7626,19534,1,FALSE,FALSE,TRUE,FALSE,NA
"ACP6","-",4,3,4,3,1,1,0.0831255195344971,0.900900900900901,0,1,33493,59932,1,FALSE,FALSE,FALSE,FALSE,NA
"ACP7","+",5,1,6,2,2,1,0.0375093773443361,0.0131164742917104,0,1,16625,46272,0.464285714285714,FALSE,FALSE,FALSE,FALSE,NA
"ACPP","+",1,5,1,5,1,1,0.0307881773399015,0.43859649122807,0,1,103459,175115,1,FALSE,FALSE,FALSE,FALSE,NA
"ACRBP","-",2,0,2,0,1,0,0.0155303618574313,0,0,0,321,6647736,1,FALSE,FALSE,FALSE,FALSE,NA
"ACRV1","-",0,1,0,1,0,1,0,0.240384615384615,0,1,0,125676575,1,FALSE,FALSE,TRUE,FALSE,NA
"ACSBG1","-",2,0,2,0,1,0,0.0310945273631841,0,0,0,0,78198610,1,FALSE,FALSE,FALSE,FALSE,NA
