"gene_name","gene_ort","TDN_num_patients","TP_num_patients","TDN_num_sites","TP_num_sites","TDN_peak_abund","TP_peak_abund","TDN_peak_relAbund","TP_peak_relAbund","abund_gini","long_count","max_geneDist","genomic_range","ort_fisher_test","On_Onco_List","Top_1pc_Abund","Top_10pc_Abund","Within_Cluster","Cluster_target.min"
"ANP32E","-",1,1,1,1,3,1,0.000897934750074828,0.00323624595469256,0,1,9278,14008,1,FALSE,FALSE,FALSE,FALSE,NA
"ANTXR1","+",0,2,0,2,0,1,0,0.0285714285714286,0,1,0,69175605,1,FALSE,FALSE,TRUE,FALSE,NA
"ANTXR2","-",15,5,22,7,3,4,0.00303030303030303,0.0144404332129964,0.285714285714286,2,0,154674,0.00553953792334601,FALSE,FALSE,TRUE,FALSE,NA
"ANTXRLP1","-",1,1,1,1,1,1,0.00132978723404255,0.000957854406130268,0,1,37813,10174,1,FALSE,FALSE,FALSE,FALSE,NA
"ANXA1","+",11,10,13,16,2,5,0.00149700598802395,0.0108695652173913,0.2975,3,441559,507516,0.0265814461190457,TRUE,FALSE,TRUE,TRUE,7.26892786544384
"ANXA10","+",2,1,2,1,1,1,0.000495785820525533,0.0000632911392405063,0,1,379572,482401,1,FALSE,FALSE,FALSE,FALSE,NA
"ANXA11","-",0,2,0,2,0,2,0,0.00148478099480327,0.166666666666667,1,0,80190116,1,FALSE,FALSE,TRUE,FALSE,NA
"ANXA2","-",1,0,1,0,1,0,0.000365764447695684,0,0,0,0,60377451,1,FALSE,FALSE,FALSE,FALSE,NA
"ANXA2P3","+",1,1,1,1,1,1,0.000722021660649819,0.00241545893719807,0,1,535876,261388,1,FALSE,FALSE,FALSE,FALSE,NA
"ANXA3","+",0,1,0,1,0,1,0,0.00353356890459364,0,1,9812,78620263,1,FALSE,FALSE,FALSE,FALSE,NA
"ANXA4","+",7,3,8,6,1,1,0.00101010101010101,0.00497512437810945,0,1,0,152817,0.592074592074592,FALSE,FALSE,FALSE,FALSE,NA
"ANXA5","-",2,1,2,1,1,1,0.000405186385737439,0.0000632911392405063,0,1,128495,162990,0.333333333333333,FALSE,FALSE,FALSE,FALSE,NA
"ANXA6","-",1,0,1,0,1,0,0.000241196333815726,0,0,0,0,151145886,1,FALSE,FALSE,FALSE,FALSE,NA
"ANXA7","-",3,3,3,3,1,1,0.00131752305665349,0.000859106529209622,0,2,0,31827,1,FALSE,FALSE,FALSE,FALSE,NA
"ANXA9","+",2,1,2,1,1,1,0.0019723865877712,0.00126903553299492,0,1,3175,14669,0.333333333333333,FALSE,FALSE,TRUE,FALSE,NA
"AOAH","-",8,5,11,10,3,3,0.00394477317554241,0.00674157303370787,0.192307692307693,1,59923,288437,0.361455108359133,FALSE,FALSE,TRUE,FALSE,NA
"AOC1","+",0,1,0,1,0,1,0,0.00819672131147541,0,1,29241,150890532,1,FALSE,FALSE,FALSE,FALSE,NA
"AOC3","+",0,1,0,1,0,3,0,0.00530973451327434,0,1,932,42859063,1,FALSE,FALSE,FALSE,FALSE,NA
"AP1AR","+",2,2,2,2,1,4,0.00105820105820106,0.000531773464504121,0.166666666666667,1,0,26154,1,FALSE,FALSE,TRUE,FALSE,NA
"AP1B1","-",1,1,1,1,1,2,0.000299311583358276,0.000253774901662226,0,1,13021,33815,1,FALSE,FALSE,FALSE,FALSE,NA
"AP1G1","-",8,7,10,16,3,5,0.00398936170212766,0.0180505415162455,0.1875,1,16086,90796,0.234116912835448,FALSE,FALSE,TRUE,FALSE,NA
"AP1M1","+",3,4,3,6,1,2,0.00166112956810631,0.00256410256410256,0.166666666666667,1,0,22535,0.523809523809524,FALSE,FALSE,TRUE,FALSE,NA
"AP1M2","-",0,3,0,3,0,1,0,0.0031055900621118,0,1,1019,10585484,1,FALSE,FALSE,TRUE,FALSE,NA
"AP1S1","+",0,1,0,1,0,3,0,0.000844594594594595,0,1,0,101157992,1,FALSE,FALSE,TRUE,FALSE,NA
"AP1S2","-",2,5,2,7,1,21,0.00101010101010101,0.0136674259681093,0.63265306122449,3,10107,37142,0.222222222222222,FALSE,TRUE,TRUE,FALSE,NA
"AP1S3","-",1,3,1,4,1,1,0.000495785820525533,0.0023094688221709,0,1,27133,84847,1,FALSE,FALSE,FALSE,FALSE,NA
"AP2A1","+",20,9,34,23,3,3,0.00211640211640212,0.00668896321070234,0.16791604197901,2,0,27719,0.597350876851293,FALSE,FALSE,TRUE,FALSE,NA
"AP2A2","+",12,7,17,14,1,9,0.00113636363636364,0.00461183704842429,0.438095238095238,1,0,72372,0.28830810401251,FALSE,TRUE,TRUE,FALSE,NA
"AP2B1","+",9,8,12,20,2,13,0.00113636363636364,0.0277777777777778,0.407894736842105,2,0,130220,0.432509055645874,FALSE,FALSE,TRUE,FALSE,NA
"AP2M1","+",1,1,1,1,1,1,0.000241196333815726,0.0000632911392405063,0,1,0,4656,1,FALSE,FALSE,FALSE,FALSE,NA
"AP2S1","-",8,4,8,4,2,2,0.00166112956810631,0.00227790432801822,0.15,1,32886,17292,0.545454545454546,FALSE,FALSE,FALSE,FALSE,NA
"AP3B1","-",9,9,12,21,2,3,0.000958772770853308,0.00338983050847458,0.115079365079365,1,4065,261409,0.720681594686528,FALSE,TRUE,TRUE,FALSE,NA
"AP3B2","-",0,1,0,2,0,1,0,0.00471698113207547,0,1,0,82697256,1,FALSE,FALSE,FALSE,FALSE,NA
"AP3D1","-",17,6,31,22,6,4,0.00305498981670061,0.00598802395209581,0.25,1,0,47151,1,FALSE,FALSE,TRUE,FALSE,NA
"AP3M1","-",2,2,2,3,1,1,0.00169779286926995,0.0021505376344086,0,1,0,18860,1,FALSE,FALSE,FALSE,FALSE,NA
"AP3M2","+",2,1,2,1,1,1,0.000282406099971759,0.000360880548538434,0,1,5363,20519,1,TRUE,FALSE,FALSE,FALSE,NA
"AP3S1","+",0,3,0,3,0,2,0,0.00323624595469256,0.166666666666667,2,0,115911592,1,FALSE,FALSE,TRUE,FALSE,NA
"AP4B1-AS1","+",4,4,4,5,6,2,0.00286396181384248,0.00395256916996047,0.133333333333334,1,0,46238,1,FALSE,FALSE,TRUE,FALSE,NA
"AP4E1","+",4,7,4,7,1,3,0.00166112956810631,0.125,0.228571428571428,1,26761,136908,0.575757575757576,FALSE,FALSE,TRUE,FALSE,NA
"AP4M1","+",0,2,0,1,0,17,0,0.00765076507650765,0.394736842105263,3,0,100105577,1,FALSE,FALSE,TRUE,FALSE,NA
"AP4S1","+",1,1,1,1,4,1,0.00198314328210213,0.0000632911392405063,0,1,0,40146,1,FALSE,FALSE,FALSE,FALSE,NA
"AP5M1","+",1,0,1,0,1,0,0.000477326968973747,0,0,0,3427,57293506,1,FALSE,FALSE,FALSE,FALSE,NA
"AP5S1","+",0,2,0,2,0,3,0,0.0023094688221709,0.25,1,4044,3829351,1,FALSE,FALSE,FALSE,FALSE,NA
"AP5Z1","+",1,0,1,0,1,0,0.000477326968973747,0,0,0,964,4795359,1,FALSE,FALSE,FALSE,FALSE,NA
"APAF1","+",5,3,5,3,2,4,0.0029940119760479,0.00444444444444444,0.285714285714286,2,0,73092,1,TRUE,FALSE,TRUE,FALSE,NA
"APBA1","-",1,1,1,2,1,1,0.000241196333815726,0.000859106529209622,0,1,0,121256,1,FALSE,FALSE,FALSE,FALSE,NA
"APBA2","+",3,3,3,3,1,6,0.0019723865877712,0.00087260034904014,0.416666666666667,1,11607,142320,1,FALSE,FALSE,FALSE,FALSE,NA
"APBA3","-",4,0,4,0,1,0,0.000958772770853308,0,0,0,0,3758179,1,FALSE,FALSE,FALSE,FALSE,NA
"APBB1IP","+",4,4,6,6,1,5,0.000847457627118644,0.00429184549356223,0.333333333333333,1,37320,138711,0.242424242424242,FALSE,FALSE,TRUE,FALSE,NA
"APBB2","-",0,3,0,3,0,1,0,0.00224719101123596,0,1,0,41142377,1,FALSE,FALSE,TRUE,FALSE,NA
"APC","+",5,2,6,2,2,1,0.000588928150765607,0.00588235294117647,0,1,0,91916,0.464285714285714,TRUE,FALSE,TRUE,FALSE,NA
"APCDD1L","-",0,1,0,1,0,1,0,0.000265886732252061,0,1,0,58462677,1,FALSE,FALSE,FALSE,FALSE,NA
"APEH","+",1,0,1,0,1,0,0.000282406099971759,0,0,0,0,49679764,1,TRUE,FALSE,FALSE,FALSE,NA
"APH1B","+",0,1,0,1,0,1,0,0.000716332378223496,0,2,0,63298490,1,FALSE,FALSE,FALSE,FALSE,NA
"API5","+",4,1,4,1,3,1,0.00149700598802395,0.000311720698254364,0,1,0,16776,0.4,FALSE,FALSE,FALSE,FALSE,NA
"APIP","-",1,1,1,1,1,1,0.000495785820525533,0.0000632911392405063,0,1,47737,1540,1,FALSE,FALSE,FALSE,FALSE,NA
"APITD1-CORT","+",0,1,0,2,0,1,0,0.0000632911392405063,0,1,0,10442353,1,FALSE,FALSE,FALSE,FALSE,NA
"APLF","+",1,2,1,2,2,5,0.000588928150765607,0.000316455696202532,0.333333333333333,1,0,31782,1,FALSE,FALSE,TRUE,FALSE,NA
"APLNR","-",1,0,1,0,1,0,0.000405186385737439,0,0,0,7235,57226342,1,TRUE,FALSE,FALSE,FALSE,NA
"APLP2","+",2,2,2,2,1,1,0.000294464075382803,0.00334448160535117,0,1,20662,87696,1,FALSE,FALSE,FALSE,FALSE,NA
"APOBEC1","-",1,1,1,1,1,1,0.000509164969450102,0.000848176420695505,0,1,18205,38992,1,FALSE,FALSE,FALSE,FALSE,NA
"APOBEC3A","+",1,1,1,1,1,1,0.000282406099971759,0.00176991150442478,0,1,40287,24193,1,FALSE,FALSE,FALSE,FALSE,NA
"APOBEC3A_B","+",0,1,0,1,0,1,0,0.00288184438040346,0,1,0,38967177,1,FALSE,FALSE,FALSE,FALSE,NA
"APOBEC3C","+",2,1,2,1,2,1,0.000588928150765607,0.00026581605528974,0,1,5274,7653,1,FALSE,FALSE,FALSE,FALSE,NA
"APOBEC3D","+",3,0,3,0,2,0,0.00332225913621262,0,0,0,1636,39034887,1,FALSE,FALSE,FALSE,FALSE,NA
"APOBEC3F","+",3,2,3,2,3,2,0.00088339222614841,0.00449438202247191,0.166666666666667,1,6368,5735,1,FALSE,FALSE,TRUE,FALSE,NA
"APOBEC3G","+",7,1,7,1,2,1,0.000991571641051066,0.00026581605528974,0,1,9781,17912,1,FALSE,FALSE,TRUE,FALSE,NA
"APOBEC3H","+",12,4,14,5,4,1,0.00423280423280423,0.00176991150442478,0,1,10246,19823,0.628482972136223,FALSE,FALSE,FALSE,FALSE,NA
"APOC1","+",1,0,1,0,1,0,0.000405186385737439,0,0,0,0,44919096,1,FALSE,FALSE,FALSE,FALSE,NA
"APOC1P1","+",1,0,1,0,1,0,0.000405186385737439,0,0,0,0,44930923,1,FALSE,FALSE,FALSE,FALSE,NA
"APOD","-",1,1,1,1,1,1,0.000217580504786771,0.00176991150442478,0,1,13399,3354,1,FALSE,FALSE,FALSE,FALSE,NA
"APOE","+",0,1,0,1,0,1,0,0.000742390497401633,0,1,0,44907085,1,FALSE,FALSE,FALSE,FALSE,NA
"APOF","-",1,2,1,2,1,1,0.000282406099971759,0.0026525198938992,0,1,25659,18014,1,FALSE,FALSE,FALSE,TRUE,6.6848152464621
"APOH","-",1,1,1,1,1,1,0.000299311583358276,0.00218340611353712,0,1,27536,12830,1,FALSE,FALSE,FALSE,FALSE,NA
"APOL1","+",3,2,3,2,2,1,0.000731528895391368,0.000442086648983201,0,1,5773,25356,0.4,FALSE,FALSE,TRUE,FALSE,NA
"APOL3","-",3,2,4,2,1,1,0.00166112956810631,0.00126903553299492,0,1,31034,58769,1,FALSE,FALSE,FALSE,FALSE,NA
"APOL6","+",3,2,3,4,2,1,0.000970402717127608,0.000410004100041,0,1,0,10127,1,FALSE,FALSE,FALSE,FALSE,NA
"APOLD1","+",0,1,0,1,0,1,0,0.000126887450831113,0,1,0,12729467,1,FALSE,FALSE,FALSE,FALSE,NA
"APOM","+",2,1,2,1,2,1,0.000970402717127608,0.000243368216110976,0,1,0,2038,1,FALSE,FALSE,FALSE,FALSE,NA
"APOO","-",2,0,2,0,1,0,0.00255102040816327,0,0,0,7974,23843605,1,FALSE,FALSE,FALSE,FALSE,NA
"APOOL","+",2,1,2,1,1,1,0.000847457627118644,0.000354233085370174,0,1,0,54548,1,FALSE,FALSE,TRUE,FALSE,NA
"APOOP5","-",3,0,3,0,2,0,0.0010183299389002,0,0,0,404909,59573612,1,FALSE,FALSE,FALSE,FALSE,NA
"APOPT1","+",1,1,1,1,1,1,0.000282406099971759,0.0021505376344086,0,1,10210,23164,1,FALSE,FALSE,FALSE,FALSE,NA
"APP","-",3,6,3,6,1,3,0.0019723865877712,0.00288184438040346,0.208333333333333,1,33759,163562,0.5,FALSE,FALSE,TRUE,FALSE,NA
"APPBP2","-",3,1,3,5,1,3,0.00132978723404255,0.000884173297966401,0.181818181818182,1,0,32509,1,FALSE,FALSE,FALSE,FALSE,NA
"APPL1","+",2,4,2,5,1,2,0.000722021660649819,0.00171821305841924,0.171428571428571,2,0,32646,1,FALSE,FALSE,TRUE,FALSE,NA
"APPL2","-",0,1,0,1,0,1,0,0.000410004100041,0,1,0,105188394,1,FALSE,FALSE,FALSE,FALSE,NA
"APTX","-",1,1,1,1,1,1,0.000365764447695684,0.0000632911392405063,0,1,0,1912,1,FALSE,FALSE,FALSE,FALSE,NA
"AQP11","+",0,1,0,1,0,1,0,0.00588235294117647,0,1,0,77600264,1,FALSE,FALSE,TRUE,FALSE,NA
"AQP7","-",1,2,1,2,1,1,0.0019723865877712,0.000360880548538434,0,1,0,7319,1,FALSE,FALSE,FALSE,FALSE,NA
"AQP7P1","-",1,2,1,2,1,1,0.000847457627118644,0.000243368216110976,0,1,45354,31952,1,FALSE,FALSE,FALSE,FALSE,NA
"AQP9","+",0,2,0,2,0,3,0,0.00254452926208651,0.25,1,105636,58291547,1,FALSE,FALSE,FALSE,FALSE,NA
"AQR","-",8,4,8,7,9,84,0.00217076700434153,0.0223344855091731,0.79047619047619,3,0,94637,0.619269619269619,FALSE,TRUE,TRUE,FALSE,NA
"AR","+",0,2,0,2,0,1,0,0.00632911392405063,0,1,0,67554815,1,TRUE,FALSE,FALSE,FALSE,6.6848152464621
"ARAF","+",1,2,1,2,8,1,0.0106382978723404,0.000410004100041,0,1,28285,31523,1,TRUE,FALSE,FALSE,FALSE,NA
"ARAP1","-",1,1,1,1,2,3,0.00211640211640212,0.00214899713467049,0,1,0,1013,1,FALSE,FALSE,TRUE,FALSE,NA
"ARAP2","-",12,11,23,26,3,3,0.00265957446808511,0.05,0.140198511166253,1,982836,1156045,0.394359294116116,TRUE,FALSE,TRUE,FALSE,NA
"ARAP3","-",1,0,1,0,1,0,0.000282406099971759,0,0,0,4222,141686455,1,FALSE,FALSE,FALSE,FALSE,NA
"ARCN1","+",1,3,1,4,1,1,0.000217580504786771,0.00227790432801822,0,2,0,18648,1,FALSE,FALSE,FALSE,FALSE,NA
"AREL1","-",1,2,2,2,2,1,0.000588928150765607,0.0108695652173913,0,1,0,11850,1,FALSE,FALSE,TRUE,FALSE,NA
"ARF1","+",1,1,1,1,1,12,0.000805152979066023,0.00461183704842429,0,2,0,295,1,FALSE,TRUE,TRUE,FALSE,NA
"ARF3","-",3,3,3,4,3,4,0.00145560407569141,0.00714285714285714,0.321428571428571,1,4535,27832,0.428571428571429,FALSE,FALSE,TRUE,FALSE,NA
"ARF6","+",2,0,2,0,2,0,0.00131752305665349,0,0,0,31981,49929035,1,TRUE,FALSE,FALSE,FALSE,NA
"ARFGAP1","+",1,0,1,0,1,0,0.000405186385737439,0,0,0,0,63287320,1,FALSE,FALSE,FALSE,FALSE,NA
"ARFGAP3","-",7,7,9,13,2,3,0.000908265213442325,0.0026525198938992,0.234817813765182,1,15659,71572,0.661919504643963,FALSE,FALSE,TRUE,FALSE,NA
"ARFGEF1","-",8,5,15,7,2,3,0.00166112956810631,0.00108108108108108,0.19047619047619,1,0,128008,0.651702786377709,FALSE,FALSE,TRUE,FALSE,NA
"ARFGEF2","+",6,3,8,8,1,2,0.00169779286926995,0.00429184549356223,0.0972222222222223,1,0,77053,0.282051282051282,FALSE,FALSE,FALSE,FALSE,NA
"ARFGEF3","+",0,2,0,2,0,1,0,0.0021978021978022,0,1,0,138340029,1,FALSE,FALSE,TRUE,FALSE,NA
"ARFIP1","+",1,4,1,5,2,10,0.00181653042688465,0.000859106529209622,0.488888888888889,2,0,89213,0.333333333333333,FALSE,FALSE,TRUE,FALSE,NA
"ARFRP1","-",0,1,0,1,0,2,0,0.000721761097076868,0,1,0,63704561,1,FALSE,FALSE,FALSE,FALSE,NA
"ARG1","+",2,1,2,2,1,1,0.000958772770853308,0.0454545454545455,0,1,124821,96542,1,FALSE,FALSE,FALSE,FALSE,NA
"ARGFX","+",0,1,0,1,0,1,0,0.000360880548538434,0,1,3268,121564662,1,FALSE,FALSE,FALSE,FALSE,NA
"ARGLU1","-",3,3,3,3,1,1,0.000958772770853308,0.000716332378223496,0,1,1437,19734,1,FALSE,FALSE,FALSE,FALSE,NA
"ARHGAP1","-",1,0,1,0,1,0,0.000241196333815726,0,0,0,0,46685583,1,FALSE,FALSE,FALSE,FALSE,NA
"ARHGAP10","+",6,3,8,5,1,1,0.000477326968973747,0.00355871886120996,0,1,21081,344237,0.292929292929293,FALSE,FALSE,TRUE,FALSE,NA
"ARHGAP11A","+",1,2,1,2,1,1,0.000365764447695684,0.00087260034904014,0,1,0,7537,1,FALSE,FALSE,TRUE,FALSE,NA
"ARHGAP11B","+",0,1,0,2,0,2,0,0.000126887450831113,0.166666666666667,1,1510,30640320,1,FALSE,FALSE,TRUE,FALSE,NA
"ARHGAP12","-",1,5,1,10,1,3,0.00105820105820106,0.00471698113207547,0.15,2,38599,166311,1,FALSE,FALSE,TRUE,FALSE,NA
"ARHGAP15","+",15,10,23,34,2,7,0.00169779286926995,0.020979020979021,0.268166089965398,2,80273,723515,0.0334311231522393,FALSE,FALSE,TRUE,FALSE,NA
"ARHGAP17","-",6,2,7,2,1,1,0.00166112956810631,0.00429184549356223,0,1,0,67641,1,FALSE,FALSE,FALSE,FALSE,NA
"ARHGAP18","-",4,2,7,2,2,1,0.00149700598802395,0.00026581605528974,0,1,43730,153859,0.444444444444445,FALSE,FALSE,FALSE,FALSE,NA
"ARHGAP19-SLIT1","-",0,4,0,5,0,1,0,0.00429184549356223,0,1,0,97257251,1,FALSE,FALSE,FALSE,FALSE,NA
"ARHGAP20","-",1,3,1,3,1,1,0.000278009452321379,0.00176991150442478,0,1,247727,273303,1,TRUE,FALSE,FALSE,FALSE,NA
"ARHGAP21","-",6,4,8,9,2,8,0.000588928150765607,0.0434782608695652,0.405228758169935,1,33993,166521,0.619909502262443,FALSE,FALSE,TRUE,FALSE,NA
"ARHGAP24","+",3,3,3,3,1,1,0.000805152979066023,0.00218340611353712,0,1,0,354468,0.4,FALSE,FALSE,TRUE,FALSE,NA
"ARHGAP25","+",7,4,7,5,1,1,0.000958772770853308,0.000311720698254364,0,1,1303,70334,0.558080808080808,TRUE,FALSE,FALSE,FALSE,NA
"ARHGAP26","+",7,5,8,7,2,10,0.0029940119760479,0.00281531531531532,0.482142857142857,2,0,303056,0.608391608391608,TRUE,FALSE,TRUE,FALSE,NA
"ARHGAP27","-",2,2,2,2,1,1,0.00132978723404255,0.00218340611353712,0,1,15832,41776,1,FALSE,FALSE,FALSE,FALSE,NA
"ARHGAP27P1-BPTFP1-KPNA2P3","-",2,1,2,1,1,1,0.000722021660649819,0.000410004100041,0,1,38768,50458,1,FALSE,FALSE,FALSE,FALSE,NA
"ARHGAP28","+",0,2,0,2,0,1,0,0.0454545454545455,0,1,33684,6883377,1,FALSE,FALSE,FALSE,FALSE,NA
"ARHGAP30","-",1,0,1,0,2,0,0.000970402717127608,0,0,0,0,161061678,1,FALSE,FALSE,FALSE,FALSE,NA
"ARHGAP31","+",3,3,3,3,3,5,0.00398936170212766,0.00338983050847458,0.380952380952381,1,0,67522,1,FALSE,FALSE,TRUE,FALSE,NA
"ARHGAP32","-",2,2,2,5,4,3,0.000964785335262904,0.00176991150442478,0.228571428571429,2,4679,236197,1,FALSE,FALSE,TRUE,FALSE,NA
"ARHGAP33","+",0,1,0,1,0,1,0,0.000848176420695505,0,1,0,35780364,1,FALSE,FALSE,FALSE,FALSE,NA
"ARHGAP35","+",12,7,23,20,3,3,0.00169779286926995,0.016,0.190740740740741,2,32420,88428,0.0323761305059616,FALSE,FALSE,TRUE,FALSE,NA
"ARHGAP39","-",4,3,4,4,2,2,0.000970402717127608,0.0021505376344086,0.15,1,0,118503,1,FALSE,FALSE,TRUE,FALSE,NA
"ARHGAP4","-",3,5,3,6,1,4,0.000805152979066023,0.00434782608695652,0.277777777777778,1,0,8783,1,TRUE,FALSE,TRUE,FALSE,NA
"ARHGAP40","+",1,0,1,0,1,0,0.000241196333815726,0,0,0,0,38604604,1,FALSE,FALSE,FALSE,FALSE,NA
"ARHGAP42","+",1,1,1,1,1,1,0.000294464075382803,0.00176991150442478,0,1,0,113242,1,FALSE,FALSE,FALSE,FALSE,NA
"ARHGAP45","+",10,7,11,16,3,2,0.00169779286926995,0.0178571428571429,0.149999999999999,1,0,17484,1,FALSE,FALSE,FALSE,FALSE,NA
"ARHGAP5","+",6,8,6,9,3,1,0.00211640211640212,0.0125,0,2,0,69030,0.235164835164835,FALSE,FALSE,TRUE,FALSE,NA
"ARHGAP5-AS1","-",0,1,0,1,0,1,0,0.00126903553299492,0,1,7548,32067870,1,FALSE,FALSE,FALSE,FALSE,NA
"ARHGAP6","-",2,0,2,0,1,0,0.000294464075382803,0,0,0,29553,11695254,1,FALSE,FALSE,FALSE,FALSE,NA
"ARHGAP9","-",1,0,1,0,1,0,0.000278009452321379,0,0,0,0,57477045,1,TRUE,FALSE,FALSE,FALSE,NA
"ARHGDIA","-",15,6,26,11,4,2,0.00788954635108481,0.0026525198938992,0.155844155844156,1,7914,14351,0.475633586868292,FALSE,FALSE,FALSE,FALSE,NA
"ARHGDIB","-",0,1,0,1,0,1,0,0.0050761421319797,0,1,0,14948319,1,FALSE,FALSE,TRUE,FALSE,NA
"ARHGEF1","+",5,5,7,8,1,12,0.00166112956810631,0.00337837837837838,0.5125,2,0,17198,1,FALSE,FALSE,TRUE,FALSE,NA
"ARHGEF10","+",1,0,2,0,1,0,0.000299311583358276,0,0,0,2913,1871756,1,FALSE,FALSE,FALSE,FALSE,NA
"ARHGEF10L","+",0,3,0,3,0,1,0,0.0232558139534884,0,1,13503,17633375,1,FALSE,FALSE,FALSE,FALSE,NA
"ARHGEF11","-",2,2,2,2,1,1,0.000509164969450102,0.00584795321637427,0,1,0,66658,1,FALSE,FALSE,FALSE,FALSE,NA
"ARHGEF12","+",6,4,6,5,1,1,0.00101010101010101,0.00323624595469256,0,1,0,105456,0.567099567099567,TRUE,FALSE,FALSE,FALSE,NA
"ARHGEF18","+",10,7,13,18,3,3,0.00510204081632653,0.00671140939597315,0.203703703703704,1,25290,96724,1,FALSE,FALSE,TRUE,FALSE,NA
"ARHGEF19","-",1,0,1,0,1,0,0.000722021660649819,0,0,0,19473,16178380,1,FALSE,FALSE,FALSE,FALSE,NA
"ARHGEF2","-",9,4,10,5,1,9,0.00149700598802395,0.00276243093922652,0.48,2,0,26631,0.6003996003996,TRUE,FALSE,TRUE,FALSE,NA
"ARHGEF26","+",2,0,2,0,1,0,0.000365764447695684,0,0,0,0,154252305,1,FALSE,FALSE,FALSE,FALSE,NA
"ARHGEF26-AS1","-",1,1,1,1,1,1,0.000722021660649819,0.00227790432801822,0,1,209927,58857,1,FALSE,FALSE,FALSE,FALSE,NA
"ARHGEF28","+",2,0,2,0,1,0,0.00169779286926995,0,0,0,0,73884576,1,FALSE,FALSE,FALSE,FALSE,NA
"ARHGEF3","-",11,5,11,12,4,4,0.00527009222661397,0.00276243093922652,0.240196078431372,2,0,177450,1,FALSE,FALSE,TRUE,FALSE,NA
"ARHGEF37","+",0,1,0,1,0,1,0,0.000354233085370174,0,1,0,149615876,1,FALSE,FALSE,FALSE,FALSE,NA
"ARHGEF38","+",0,1,0,1,0,1,0,0.000354233085370174,0,1,17913,105534706,1,FALSE,FALSE,FALSE,FALSE,NA
"ARHGEF39","-",0,1,0,1,0,1,0,0.000265886732252061,0,1,0,35662447,1,FALSE,FALSE,FALSE,FALSE,NA
"ARHGEF4","+",1,2,1,2,1,1,0.000299311583358276,0.00126903553299492,0,1,0,75902,1,TRUE,FALSE,TRUE,FALSE,NA
"ARHGEF5","+",1,0,1,0,1,0,0.000847457627118644,0,0,0,4356,144384988,1,FALSE,FALSE,FALSE,FALSE,NA
"ARHGEF6","-",9,6,9,17,2,5,0.00113636363636364,0.00387596899224806,0.296296296296296,2,42467,158014,0.0968421052631578,FALSE,FALSE,TRUE,FALSE,NA
"ARHGEF7","+",1,3,1,4,1,2,0.000405186385737439,0.0026525198938992,0.15,2,0,89106,0.4,FALSE,FALSE,TRUE,FALSE,NA
"ARHGEF9","-",6,2,6,2,2,1,0.00394477317554241,0.000354233085370174,0,1,0,34369,0.464285714285714,FALSE,FALSE,FALSE,FALSE,NA
"ARID1A","+",13,7,20,12,2,3,0.00394477317554241,0.0100334448160535,0.24074074074074,1,0,64508,0.467014879656946,TRUE,FALSE,TRUE,FALSE,NA
"ARID1B","+",10,5,13,10,2,1,0.00166112956810631,0.00288184438040346,0,2,135861,557150,0.0903024825490838,TRUE,FALSE,TRUE,FALSE,NA
"ARID2","+",13,8,15,10,2,4,0.00166112956810631,0.00128865979381443,0.273333333333333,1,0,113685,1,TRUE,FALSE,TRUE,FALSE,NA
"ARID3A","+",5,4,6,4,2,1,0.00101010101010101,0.000457875457875458,0,1,0,41422,0.571428571428572,FALSE,FALSE,FALSE,FALSE,NA
"ARID3B","+",7,7,7,13,2,4,0.00149700598802395,0.0571428571428571,0.293040293040293,1,29625,71974,0.173581011351909,FALSE,FALSE,TRUE,FALSE,NA
"ARID4A","+",5,3,6,4,2,1,0.00144404332129964,0.00218340611353712,0,1,4231,72907,0.571428571428572,TRUE,FALSE,FALSE,FALSE,NA
"ARID4B","-",9,8,11,20,2,6,0.0019723865877712,0.0196078431372549,0.295161290322581,1,0,140991,0.127654605876785,FALSE,FALSE,TRUE,FALSE,NA
"ARID5A","+",1,0,1,0,1,0,0.000282406099971759,0,0,0,1516,96535202,1,TRUE,FALSE,FALSE,FALSE,NA
"ARID5B","+",10,6,15,11,2,9,0.00169779286926995,0.0072463768115942,0.406926406926407,2,41412,230827,0.452739265042401,FALSE,FALSE,TRUE,FALSE,NA
"ARIH1","+",8,8,9,14,2,5,0.0033955857385399,0.00674157303370787,0.282312925170068,2,0,93779,0.0893794588773725,FALSE,FALSE,TRUE,FALSE,NA
"ARIH2","+",15,8,25,29,3,6,0.00132978723404255,0.0165289256198347,0.295352323838081,1,0,63908,0.407448578942417,FALSE,FALSE,TRUE,FALSE,NA
"ARL13A","+",2,2,2,2,1,2,0.00113636363636364,0.000486736432221952,0.166666666666667,1,19465,25509,1,FALSE,FALSE,TRUE,FALSE,NA
"ARL13B","+",9,5,12,8,2,3,0.00169779286926995,0.0021505376344086,0.229166666666667,2,734,74797,1,FALSE,FALSE,TRUE,FALSE,NA
"ARL14","+",0,1,0,1,0,1,0,0.00757575757575758,0,1,40896,160636263,1,FALSE,FALSE,FALSE,FALSE,NA
"ARL14EP","+",5,4,9,4,2,3,0.00149700598802395,0.00128865979381443,0.25,1,19804,32144,0.265734265734266,FALSE,FALSE,TRUE,FALSE,NA
"ARL15","-",5,5,6,9,1,3,0.000958772770853308,0.00429184549356223,0.161616161616161,1,0,378405,1,FALSE,FALSE,TRUE,FALSE,NA
