"gene_name","gene_ort","TDN_num_patients","TP_num_patients","TDN_num_sites","TP_num_sites","TDN_peak_abund","TP_peak_abund","TDN_peak_relAbund","TP_peak_relAbund","abund_gini","long_count","max_geneDist","genomic_range","ort_fisher_test","On_Onco_List","Top_1pc_Abund","Top_10pc_Abund","Within_Cluster","Cluster_target.min"
"DACT1","+",2,0,2,0,1,0,0.000643500643500643,0,0,0,81591,58729911,1,FALSE,FALSE,FALSE,FALSE,NA
"DACT3","-",1,0,1,0,1,0,0.000292226767971946,0,0,0,0,46654620,1,FALSE,FALSE,FALSE,FALSE,NA
"DACT3-AS1","+",4,1,4,1,2,1,0.000564812199943519,0.000932835820895522,0,1,0,10575,1,FALSE,FALSE,TRUE,FALSE,NA
"DAD1","-",19,5,29,6,5,2,0.00147232037691402,0.00319488817891374,0.119047619047619,1,435274,462965,0.401759530791789,FALSE,FALSE,FALSE,FALSE,NA
"DAG1","+",26,6,45,10,3,12,0.00591715976331361,0.0357142857142857,0.492857142857143,2,8538,80657,0.490121657217319,FALSE,FALSE,TRUE,FALSE,NA
"DAGLA","+",0,1,0,1,0,1,0,0.0000632911392405063,0,1,0,61686121,1,FALSE,FALSE,FALSE,FALSE,NA
"DAGLB","-",2,0,2,0,1,0,0.000282406099971759,0,0,0,0,6441109,1,FALSE,FALSE,FALSE,FALSE,NA
"DANT2","-",0,1,0,1,0,1,0,0.000768639508070715,0,1,62416,116031527,1,FALSE,FALSE,FALSE,FALSE,NA
"DAO","+",0,2,0,2,0,1,0,0.00429184549356223,0,1,2182,108883291,1,FALSE,FALSE,FALSE,FALSE,NA
"DAOA-AS1","-",10,5,19,6,2,2,0.00105820105820106,0.0031055900621118,0.119047619047619,1,841960,950463,0.35,FALSE,FALSE,FALSE,FALSE,NA
"DAP","-",4,2,5,2,2,1,0.000805152979066023,0.000354233085370174,0,1,0,65713,1,FALSE,FALSE,FALSE,FALSE,NA
"DAP3","+",13,9,15,14,2,2,0.00131752305665349,0.00256410256410256,0.107142857142857,1,0,48009,0.0604329414240248,FALSE,FALSE,TRUE,FALSE,NA
"DAPK1","+",1,2,1,2,1,1,0.000182381907714755,0.00671140939597315,0,1,7650,95662,1,TRUE,FALSE,FALSE,FALSE,NA
"DAPK2","-",2,0,2,0,1,0,0.000292226767971946,0,0,0,0,63933361,1,FALSE,FALSE,FALSE,FALSE,NA
"DAPK3","-",19,5,27,5,2,4,0.00131752305665349,0.00338983050847458,0.3,2,2562,17169,0.337656920387732,FALSE,FALSE,TRUE,FALSE,NA
"DAPP1","+",10,0,10,0,2,0,0.00102564102564103,0,0,0,3253,99867823,1,FALSE,FALSE,FALSE,FALSE,NA
"DARS","-",17,4,21,5,1,1,0.00113636363636364,0.00584795321637427,0,1,0,66130,0.3561872909699,FALSE,FALSE,FALSE,FALSE,NA
"DARS-AS1","+",1,0,2,0,1,0,0.000282406099971759,0,0,0,43588,136051130,1,FALSE,FALSE,FALSE,FALSE,NA
"DARS2","+",6,5,7,5,2,2,0.00139082058414465,0.00257731958762887,0.133333333333334,2,968,31900,0.222222222222222,FALSE,FALSE,TRUE,FALSE,NA
"DAW1","+",1,0,1,0,1,0,0.000495785820525533,0,0,0,1829,227869546,1,FALSE,FALSE,FALSE,FALSE,NA
"DAXX","-",16,3,22,3,5,5,0.00143884892086331,0.00714285714285714,0.380952380952381,1,31504,33920,1,TRUE,FALSE,FALSE,FALSE,NA
"DAZ3","+",0,1,0,1,0,2,0,0.00455580865603645,0,2,0,24895976,1,FALSE,FALSE,FALSE,FALSE,NA
"DAZ4","+",4,2,4,3,1,1,0.00166112956810631,0.00227790432801822,0,2,216801,1493832,1,FALSE,FALSE,FALSE,FALSE,NA
"DAZAP1","+",31,9,58,11,4,2,0.00194080543425522,0.00497512437810945,0.169696969696969,2,2865,31242,0.192318739653342,FALSE,FALSE,TRUE,FALSE,NA
"DBET","+",5,2,5,4,2,2,0.000954653937947494,0.000531773464504121,0.15,1,45738,15593,1,FALSE,FALSE,FALSE,FALSE,NA
"DBF4","+",7,3,7,6,1,1,0.00169779286926995,0.000410004100041,0,1,0,22437,1,FALSE,FALSE,FALSE,FALSE,NA
"DBF4B","+",5,0,6,0,1,0,0.00105820105820106,0,0,0,0,44736867,1,FALSE,FALSE,FALSE,FALSE,NA
"DBH","+",1,1,1,1,1,3,0.00101010101010101,0.000380662352493338,0,1,25827,10796,1,FALSE,FALSE,FALSE,FALSE,NA
"DBN1","-",2,0,2,0,1,0,0.000719424460431655,0,0,0,4236,177477929,1,TRUE,FALSE,FALSE,FALSE,NA
"DBNL","+",10,2,13,2,1,2,0.0005,0.00288600288600289,0,1,0,7316,0.466666666666667,FALSE,FALSE,TRUE,FALSE,NA
"DBP","-",3,3,4,4,2,4,0.00102564102564103,0.00497512437810945,0.321428571428571,1,0,1888,1,FALSE,FALSE,TRUE,FALSE,NA
"DBR1","-",2,0,2,0,1,0,0.000372300819061802,0,0,0,0,138168845,1,FALSE,FALSE,FALSE,FALSE,NA
"DBT","-",4,5,4,6,1,3,0.000719424460431655,0.0031055900621118,0.240740740740741,1,0,50246,0.523809523809524,FALSE,FALSE,TRUE,FALSE,NA
"DCAF1","-",27,7,52,13,1,2,0.000958772770853308,0.00144300144300144,0.0659340659340666,2,17846,118810,0.543426014327288,FALSE,FALSE,TRUE,FALSE,NA
"DCAF10","+",7,3,10,3,2,1,0.00263504611330698,0.00078125,0,1,0,54948,1,FALSE,FALSE,TRUE,FALSE,NA
"DCAF11","+",6,1,7,1,1,1,0.000477326968973747,0.000265886732252061,0,1,5041,15953,1,FALSE,FALSE,FALSE,FALSE,NA
"DCAF12","-",6,4,8,4,3,4,0.00147383935151069,0.0142348754448399,0.321428571428571,1,14654,49838,0.547474747474747,FALSE,FALSE,TRUE,FALSE,NA
"DCAF12L1","-",0,1,0,1,0,1,0,0.0000632911392405063,0,1,33000,126585859,1,FALSE,FALSE,FALSE,FALSE,NA
"DCAF12L2","-",1,0,1,0,1,0,0.000649772579597141,0,0,0,145521,126311618,1,FALSE,FALSE,FALSE,FALSE,NA
"DCAF13","+",7,1,9,1,2,2,0.00202020202020202,0.000820008200082001,0,1,0,12434,1,FALSE,FALSE,TRUE,FALSE,NA
"DCAF15","+",2,0,2,0,1,0,0.000217580504786771,0,0,0,0,13956914,1,FALSE,FALSE,FALSE,FALSE,NA
"DCAF16","-",1,1,1,1,1,1,0.00025419420437214,0.000716332378223496,0,1,0,5331,1,FALSE,FALSE,FALSE,FALSE,NA
"DCAF17","+",6,2,7,2,1,2,0.000805152979066023,0.00087260034904014,0.166666666666667,1,13738,58514,1,FALSE,FALSE,TRUE,FALSE,NA
"DCAF4","+",1,1,1,1,1,1,0.000303122158229767,0.0023094688221709,0,1,1272,29653,1,FALSE,FALSE,FALSE,FALSE,NA
"DCAF4L1","+",1,0,1,0,2,0,0.000588928150765607,0,0,0,0,41986258,1,FALSE,FALSE,FALSE,FALSE,NA
"DCAF4L2","-",3,2,3,2,3,1,0.0076530612244898,0.00045004500450045,0,1,68177,120146,0.4,FALSE,FALSE,FALSE,FALSE,NA
"DCAF5","-",17,5,22,9,1,2,0.00102564102564103,0.00276243093922652,0.0888888888888886,1,22694,120841,0.0116078437208195,FALSE,FALSE,TRUE,FALSE,NA
"DCAF6","+",18,9,20,14,3,4,0.00105820105820106,0.00338983050847458,0.221804511278195,1,0,127692,0.704115684093437,FALSE,FALSE,TRUE,FALSE,NA
"DCAF7","+",9,2,9,2,1,2,0.000643500643500643,0.00026581605528974,0.166666666666667,1,0,20833,1,FALSE,FALSE,FALSE,FALSE,NA
"DCAF8","-",9,1,10,1,2,2,0.000991571641051066,0.000721761097076868,0,1,0,27402,0.363636363636364,FALSE,FALSE,FALSE,FALSE,NA
"DCAF8L1","-",1,2,1,3,1,1,0.000372300819061802,0.0010482180293501,0,1,171428,195993,1,FALSE,FALSE,FALSE,FALSE,NA
"DCAKD","-",10,1,11,1,1,1,0.00102564102564103,0.000265886732252061,0,1,0,19077,1,FALSE,FALSE,FALSE,FALSE,NA
"DCBLD1","+",6,0,8,0,4,0,0.00198314328210213,0,0,0,21349,117566972,1,FALSE,FALSE,FALSE,FALSE,NA
"DCBLD2","-",1,0,2,0,1,0,0.000228206298493838,0,0,0,0,98877175,1,FALSE,FALSE,FALSE,FALSE,NA
"DCC","+",3,2,3,2,1,1,0.00030441400304414,0.00227790432801822,0,1,382465,1276536,1,TRUE,FALSE,FALSE,FALSE,NA
"DCDC1","-",2,0,2,0,1,0,0.000432338953739732,0,0,0,25171,31359565,1,FALSE,FALSE,FALSE,FALSE,NA
"DCDC2","-",2,4,2,4,1,1,0.000495785820525533,0.00353356890459364,0,1,0,197443,1,FALSE,FALSE,TRUE,FALSE,NA
"DCDC2B","+",1,0,1,0,1,0,0.000182381907714755,0,0,0,0,32214001,1,FALSE,FALSE,FALSE,FALSE,NA
"DCDC5","-",1,0,1,0,1,0,0.000299311583358276,0,0,0,0,30945199,1,FALSE,FALSE,FALSE,FALSE,NA
"DCHS1","-",1,1,1,1,1,2,0.000428265524625268,0.0124223602484472,0,1,0,5980,1,FALSE,FALSE,FALSE,FALSE,NA
"DCHS2","-",4,0,4,0,2,0,0.000482392667631452,0,0,0,72476,154481332,1,FALSE,FALSE,FALSE,FALSE,NA
"DCK","+",7,5,8,7,1,2,0.000477326968973747,0.0021505376344086,0.107142857142857,1,67897,101893,0.282051282051282,FALSE,FALSE,TRUE,FALSE,NA
"DCLK1","-",2,1,2,1,1,1,0.000649772579597141,0.00104493207941484,0,1,0,216450,1,FALSE,FALSE,FALSE,FALSE,NA
"DCLK2","+",4,0,4,0,2,0,0.000495785820525533,0,0,0,351278,150165251,1,FALSE,FALSE,FALSE,FALSE,NA
"DCLRE1A","-",4,2,4,2,1,1,0.000398406374501992,0.00112739571589628,0,1,18975,32554,1,FALSE,FALSE,FALSE,FALSE,NA
"DCLRE1B","+",1,0,1,0,1,0,0.000303122158229767,0,0,0,0,113907698,1,FALSE,FALSE,FALSE,FALSE,NA
"DCLRE1C","-",4,2,4,2,1,1,0.000329380764163373,0.0108695652173913,0,1,0,34539,1,FALSE,FALSE,TRUE,FALSE,NA
"DCN","-",5,3,5,4,3,1,0.00109729334308705,0.00354609929078014,0,1,400297,214309,0.166666666666667,FALSE,FALSE,FALSE,FALSE,NA
"DCP1A","-",6,5,6,5,2,5,0.000588928150765607,0.00353356890459364,0.355555555555556,2,69757,112941,1,FALSE,FALSE,TRUE,FALSE,NA
"DCP1B","-",8,1,8,1,3,1,0.0014873574615766,0.00144300144300144,0,1,0,41487,0.333333333333333,FALSE,FALSE,FALSE,FALSE,NA
"DCP2","+",5,2,5,2,2,1,0.000470698987997176,0.00256410256410256,0,1,1669,37186,0.428571428571428,FALSE,FALSE,FALSE,FALSE,NA
"DCPS","+",5,0,5,0,1,0,0.000805152979066023,0,0,0,4041,126340840,1,FALSE,FALSE,FALSE,FALSE,NA
"DCST1","+",0,1,0,1,0,1,0,0.000281531531531532,0,1,0,155050146,1,FALSE,FALSE,FALSE,FALSE,NA
"DCST2","-",1,0,1,0,1,0,0.000343053173241852,0,0,0,0,155024796,1,FALSE,FALSE,FALSE,FALSE,NA
"DCT","-",3,2,3,2,3,1,0.000897934750074828,0.000311720698254364,0,1,11240,117170,1,FALSE,FALSE,FALSE,FALSE,NA
"DCTD","-",5,3,6,3,1,2,0.000428265524625268,0.00338983050847458,0.166666666666667,1,7186,31187,0.166666666666667,FALSE,FALSE,FALSE,FALSE,NA
"DCTN1","-",2,3,2,3,2,5,0.000514800514800515,0.00155860349127182,0.380952380952381,1,0,5106,1,FALSE,FALSE,TRUE,FALSE,NA
"DCTN2","-",6,0,6,0,3,0,0.00128700128700129,0,0,0,0,57545761,1,FALSE,FALSE,FALSE,FALSE,NA
"DCTN4","-",18,4,27,7,1,8,0.00132978723404255,0.00191570881226054,0.444444444444444,2,287,47814,0.405399939326524,FALSE,FALSE,TRUE,FALSE,NA
"DCTN5","+",9,3,10,3,1,2,0.000736919675755343,0.000848176420695505,0.166666666666667,1,0,25343,0.230769230769231,FALSE,FALSE,TRUE,FALSE,NA
"DCTN6","+",2,1,3,1,1,1,0.000477326968973747,0.00353356890459364,0,1,87539,103285,1,FALSE,FALSE,FALSE,FALSE,NA
"DCTPP1","-",4,1,4,1,1,1,0.00105820105820106,0.0000632911392405063,0,1,5318,11734,1,FALSE,FALSE,FALSE,FALSE,NA
"DCUN1D1","-",3,1,3,1,1,1,0.000736919675755343,0.000848176420695505,0,1,0,15650,1,FALSE,FALSE,FALSE,FALSE,NA
"DCUN1D2","-",4,3,4,4,1,2,0.000372300819061802,0.00229885057471264,0.15,1,980,29368,1,FALSE,FALSE,TRUE,FALSE,NA
"DCUN1D3","-",4,3,4,4,2,2,0.00144404332129964,0.000848176420695505,0.15,1,0,34767,1,FALSE,FALSE,TRUE,FALSE,NA
"DCUN1D4","+",17,5,23,9,1,32,0.00132978723404255,0.048,0.666666666666667,5,1367371,1437458,0.4440489432703,FALSE,TRUE,TRUE,FALSE,NA
"DCUN1D5","-",13,2,15,2,2,1,0.00255102040816327,0.000360880548538434,0,1,1407,30929,1,FALSE,FALSE,FALSE,FALSE,NA
"DCX","-",0,1,0,1,0,1,0,0.000859106529209622,0,1,26563,111438795,1,FALSE,FALSE,FALSE,FALSE,NA
"DDA1","+",6,2,7,2,1,1,0.00132978723404255,0.0087719298245614,0,1,619,9279,0.5,FALSE,FALSE,FALSE,FALSE,NA
"DDAH1","-",3,3,3,3,1,1,0.00166112956810631,0.00257731958762887,0,1,0,216904,1,FALSE,FALSE,FALSE,FALSE,NA
"DDB1","-",17,6,22,7,4,1,0.00257400257400257,0.000932835820895522,0,1,0,29502,0.389846743295019,FALSE,FALSE,TRUE,FALSE,NA
"DDB2","+",15,2,19,2,1,1,0.000908265213442325,0.0031055900621118,0,1,13650,35771,0.485714285714286,TRUE,FALSE,FALSE,FALSE,NA
"DDHD1","-",8,6,10,9,3,3,0.000958772770853308,0.0769230769230769,0.222222222222222,1,1789,92261,0.649916646820672,FALSE,FALSE,TRUE,FALSE,NA
"DDHD2","+",3,1,3,1,1,1,0.000958772770853308,0.000311720698254364,0,1,0,21278,1,FALSE,FALSE,FALSE,FALSE,NA
"DDI2","+",9,5,13,9,6,2,0.00433212996389892,0.0021505376344086,0.141414141414141,1,8127,49561,1,FALSE,FALSE,TRUE,FALSE,NA
"DDIAS","+",4,0,4,0,1,0,0.00169779286926995,0,0,0,16839,82951496,1,FALSE,FALSE,FALSE,FALSE,NA
"DDIT3","-",2,0,3,0,1,0,0.000256344527044348,0,0,0,0,57517532,1,TRUE,FALSE,FALSE,FALSE,NA
"DDIT4","+",4,2,4,2,2,1,0.000556018904642758,0.000410004100041,0,1,26376,21456,0.4,FALSE,FALSE,FALSE,FALSE,NA
"DDN","-",0,1,0,1,0,1,0,0.00026581605528974,0,1,978,49000283,1,FALSE,FALSE,FALSE,FALSE,NA
"DDOST","-",1,0,1,0,1,0,0.00016095284081764,0,0,0,0,20652694,1,FALSE,FALSE,FALSE,FALSE,NA
"DDR1","+",9,2,14,3,2,3,0.000856531049250535,0.0050761421319797,0.266666666666667,1,16405,22581,1,TRUE,FALSE,FALSE,FALSE,NA
"DDR2","+",0,1,0,1,0,1,0,0.00087260034904014,0,1,0,162698757,1,FALSE,FALSE,FALSE,FALSE,NA
"DDRGK1","-",5,0,5,0,1,0,0.000805152979066023,0,0,0,2189,3198791,1,FALSE,FALSE,FALSE,FALSE,NA
"DDX1","+",2,2,2,2,1,1,0.000736919675755343,0.00355871886120996,0,1,15535,59536,1,TRUE,FALSE,FALSE,FALSE,NA
"DDX10","+",15,10,20,14,2,3,0.00510204081632653,0.00338983050847458,0.155462184873949,2,0,266313,1,TRUE,FALSE,TRUE,FALSE,NA
"DDX11","+",1,5,1,6,1,2,0.000428265524625268,0.00334448160535117,0.119047619047619,1,66342,90739,1,FALSE,FALSE,FALSE,FALSE,NA
"DDX11L2","-",0,1,0,1,0,1,0,0.0000632911392405063,0,1,1550,113605267,1,FALSE,FALSE,FALSE,FALSE,NA
"DDX12P","-",2,1,3,1,1,1,0.000428265524625268,0.00323624595469256,0,1,71331,88321,1,FALSE,FALSE,FALSE,FALSE,NA
"DDX17","-",32,12,70,29,3,5,0.00492610837438424,0.00706713780918728,0.277465918203689,2,2032,24768,0.00359171257935676,FALSE,FALSE,TRUE,FALSE,NA
"DDX18","+",5,3,5,4,1,1,0.000428265524625268,0.00714285714285714,0,1,829328,836052,0.523809523809524,FALSE,FALSE,FALSE,FALSE,NA
"DDX19A","+",8,3,8,3,1,2,0.00132978723404255,0.00218340611353712,0.166666666666667,1,1825,24336,0.545454545454546,FALSE,FALSE,TRUE,FALSE,NA
"DDX19B","+",4,4,4,4,1,1,0.000847457627118644,0.00353356890459364,0,1,0,22606,1,FALSE,FALSE,TRUE,FALSE,NA
"DDX21","+",9,1,11,1,1,1,0.00166112956810631,0.000126887450831113,0,1,0,21698,1,FALSE,FALSE,FALSE,FALSE,NA
"DDX23","-",6,0,6,0,1,0,0.00102564102564103,0,0,0,2062,48854236,1,FALSE,FALSE,FALSE,FALSE,NA
"DDX24","-",8,1,8,1,2,2,0.000509164969450102,0.000820008200082001,0,1,0,26256,1,FALSE,FALSE,TRUE,FALSE,NA
"DDX25","+",0,1,0,1,0,1,0,0.000768639508070715,0,1,7508,125930911,1,FALSE,FALSE,FALSE,FALSE,NA
"DDX26B-AS1","-",2,1,2,1,2,1,0.00099009900990099,0.000457875457875458,0,1,18644,16753,1,FALSE,FALSE,FALSE,FALSE,NA
"DDX27","+",2,0,2,0,2,0,0.000954653937947494,0,0,0,0,49243014,1,FALSE,FALSE,FALSE,FALSE,NA
"DDX28","-",1,0,1,0,1,0,0.000219058050383352,0,0,0,1297,68019976,1,FALSE,FALSE,FALSE,FALSE,NA
"DDX31","-",14,6,16,11,3,2,0.000719424460431655,0.00176991150442478,0.0757575757575757,2,0,68265,0.124129163488431,FALSE,FALSE,TRUE,FALSE,NA
"DDX39A","-",6,1,6,1,1,2,0.000519480519480519,0.000486736432221952,0,1,6494,15490,0.285714285714286,FALSE,FALSE,FALSE,FALSE,NA
"DDX3X","+",5,2,5,2,2,1,0.00099009900990099,0.00319488817891374,0,1,12603,39317,1,FALSE,FALSE,FALSE,FALSE,NA
"DDX3Y","+",4,2,4,2,1,1,0.000958772770853308,0.0026525198938992,0,1,94489,106036,0.466666666666667,FALSE,FALSE,FALSE,FALSE,NA
"DDX4","+",2,0,2,0,1,0,0.000256344527044348,0,0,0,0,55768223,1,FALSE,FALSE,FALSE,FALSE,NA
"DDX41","-",3,0,3,0,1,0,0.000282406099971759,0,0,0,0,177515031,1,FALSE,FALSE,FALSE,FALSE,NA
"DDX42","+",31,10,62,19,5,6,0.00211640211640212,0.0185185185185185,0.350877192982455,2,0,39693,0.602593007796855,FALSE,FALSE,TRUE,FALSE,NA
"DDX43","+",3,0,3,0,2,0,0.000744601638123604,0,0,0,2090,73419656,1,TRUE,FALSE,FALSE,FALSE,NA
"DDX46","+",15,2,20,2,2,1,0.00166112956810631,0.00714285714285714,0,1,3262,66008,0.515151515151515,FALSE,FALSE,FALSE,FALSE,NA
"DDX47","+",4,1,4,1,2,2,0.000482392667631452,0.000563063063063063,0,1,20313,33038,1,FALSE,FALSE,FALSE,FALSE,NA
"DDX49","+",2,0,2,0,1,0,0.000303122158229767,0,0,0,0,18923592,1,FALSE,FALSE,FALSE,FALSE,NA
"DDX5","-",6,2,6,2,4,1,0.00257400257400257,0.000859106529209622,0,2,0,4358,0.428571428571429,TRUE,FALSE,FALSE,FALSE,NA
"DDX50","+",8,3,13,5,4,1,0.0106951871657754,0.00434782608695652,0,1,0,38331,1,FALSE,FALSE,FALSE,FALSE,NA
"DDX51","-",0,3,0,3,0,1,0,0.00757575757575758,0,2,2927,132141247,1,FALSE,FALSE,FALSE,FALSE,NA
"DDX52","-",9,6,15,9,2,3,0.00089126559714795,0.00512820512820513,0.222222222222222,1,11812,43212,0.422533315385651,FALSE,FALSE,TRUE,FALSE,NA
"DDX54","-",1,0,1,0,1,0,0.000329380764163373,0,0,0,0,113170020,1,FALSE,FALSE,FALSE,FALSE,NA
"DDX55","+",3,2,3,2,1,1,0.00089126559714795,0.00218340611353712,0,1,0,12241,1,FALSE,FALSE,FALSE,FALSE,NA
"DDX56","-",6,1,6,1,1,1,0.000398406374501992,0.00104493207941484,0,1,7996,14239,1,FALSE,FALSE,FALSE,FALSE,NA
"DDX58","-",17,8,23,10,2,2,0.00102564102564103,0.0043010752688172,0.081818181818182,1,0,63847,0.700593251761216,FALSE,FALSE,TRUE,FALSE,NA
"DDX59","-",5,4,6,5,1,2,0.00166112956810631,0.00222222222222222,0.133333333333334,1,3098,26091,1,FALSE,FALSE,FALSE,FALSE,NA
"DDX6","-",36,8,91,15,5,2,0.00247892910262766,0.00543478260869565,0.133333333333334,1,44692,109299,0.577704480579928,TRUE,FALSE,TRUE,FALSE,NA
"DDX60","-",19,10,25,16,2,22,0.00105820105820106,0.0100732600732601,0.543269230769231,3,2920,99893,0.110898141419859,FALSE,FALSE,TRUE,FALSE,NA
"DDX60L","-",8,3,10,5,1,1,0.000695410292072323,0.00144300144300144,0,1,8548,137402,0.328671328671329,FALSE,FALSE,FALSE,FALSE,NA
"DEAF1","-",33,10,68,11,2,4,0.00255102040816327,0.0555555555555556,0.25,1,1003,50141,0.532791628527795,FALSE,FALSE,TRUE,FALSE,NA
"DEC1","+",2,1,2,1,1,1,0.00131752305665349,0.0000632911392405063,0,1,101648,363849,1,FALSE,FALSE,FALSE,FALSE,NA
"DECR1","+",8,1,9,1,1,2,0.00089126559714795,0.000531632110579479,0,1,0,32002,1,FALSE,FALSE,TRUE,FALSE,NA
"DECR2","+",4,0,5,0,1,0,0.000342700479780672,0,0,0,3715,416202,1,FALSE,FALSE,FALSE,FALSE,NA
"DEDD","-",6,0,7,0,1,0,0.000722021660649819,0,0,0,1657,161134345,1,FALSE,FALSE,FALSE,FALSE,NA
"DEDD2","-",19,5,27,7,3,2,0.00148514851485149,0.00334448160535117,0.107142857142857,1,8829,25994,0.0876832844574781,FALSE,FALSE,FALSE,FALSE,NA
"DEF6","+",19,3,41,7,2,3,0.000958772770853308,0.000730104648332928,0.19047619047619,1,7532,28705,0.429373495295445,FALSE,FALSE,TRUE,FALSE,NA
"DEF8","+",6,0,6,0,1,0,0.000805152979066023,0,0,0,0,89963542,1,FALSE,FALSE,FALSE,FALSE,NA
"DEFA5","-",1,0,1,0,1,0,0.000695410292072323,0,0,0,20616,7077355,1,FALSE,FALSE,FALSE,FALSE,NA
"DEFB1","-",3,1,3,1,1,1,0.000805152979066023,0.00126903553299492,0,1,1915,11213,1,TRUE,FALSE,FALSE,FALSE,NA
"DEFB107A","+",0,1,0,1,0,1,0,0.00431034482758621,0,1,0,7498221,1,FALSE,FALSE,FALSE,FALSE,NA
"DEFB108B","+",1,1,1,1,1,1,0.000495785820525533,0.000243368216110976,0,1,12454,7269,1,FALSE,FALSE,FALSE,FALSE,NA
"DEFB110","-",0,1,0,1,0,1,0,0.00288184438040346,0,1,8191,50030172,1,FALSE,FALSE,FALSE,FALSE,NA
"DEFB112","-",1,0,1,0,1,0,0.00132978723404255,0,0,0,182113,50230764,1,FALSE,FALSE,FALSE,FALSE,NA
"DEFB115","+",2,1,3,1,3,1,0.00591715976331361,0.0000632911392405063,0,1,283956,6378,0.25,FALSE,FALSE,FALSE,FALSE,NA
"DEFB116","-",0,1,0,1,0,1,0,0.000126887450831113,0,1,20812,31329397,1,FALSE,FALSE,FALSE,FALSE,NA
"DEFB118","+",1,0,1,0,1,0,0.000257400257400257,0,0,0,0,31369596,1,FALSE,FALSE,FALSE,FALSE,NA
"DEFB126","+",1,1,1,1,1,1,0.000241196333815726,0.00431034482758621,0,1,15392,6483,1,FALSE,FALSE,FALSE,FALSE,NA
"DEFB129","+",5,0,5,0,1,0,0.000495049504950495,0,0,0,15022,239335,1,FALSE,FALSE,FALSE,FALSE,NA
"DEFB130","-",1,0,1,0,2,0,0.000364763815429509,0,0,0,7874,12079621,1,FALSE,FALSE,FALSE,FALSE,NA
"DEFB131","+",0,1,0,1,0,1,0,0.0033112582781457,0,1,0,9447632,1,FALSE,FALSE,FALSE,FALSE,NA
"DEFB4B","-",0,1,0,1,0,1,0,0.00222222222222222,0,1,23781,7391081,1,FALSE,FALSE,FALSE,FALSE,NA
"DEGS1","+",0,1,0,1,0,1,0,0.00301204819277108,0,1,3862,224179345,1,FALSE,FALSE,FALSE,FALSE,NA
"DEGS2","-",0,1,0,1,0,1,0,0.000742390497401633,0,1,26686,100186361,1,FALSE,FALSE,FALSE,FALSE,NA
"DEK","-",6,2,6,2,2,3,0.000796812749003984,0.0106761565836299,0.25,1,37327,61349,1,TRUE,FALSE,TRUE,FALSE,NA
"DENND1A","-",13,5,22,9,2,1,0.000805152979066023,0.00218340611353712,0,1,26322,543500,0.428984267171625,FALSE,FALSE,FALSE,FALSE,NA
"DENND1B","-",29,10,51,16,5,3,0.00395256916996047,0.0087719298245614,0.141447368421052,2,29855,310915,0.258437177312363,FALSE,FALSE,TRUE,FALSE,NA
"DENND1C","-",9,1,9,1,4,3,0.00257400257400257,0.0186335403726708,0,1,2502,15832,1,FALSE,FALSE,TRUE,FALSE,NA
"DENND2A","-",3,2,3,2,1,1,0.000722021660649819,0.0021978021978022,0,1,3592,116396,1,FALSE,FALSE,TRUE,FALSE,NA
"DENND2C","-",1,1,1,1,1,1,0.000495785820525533,0.0010482180293501,0,1,0,10871,1,FALSE,FALSE,FALSE,FALSE,NA
"DENND2D","-",2,0,2,0,1,0,0.000519480519480519,0,0,0,8289,111212827,1,FALSE,FALSE,FALSE,FALSE,NA
"DENND3","+",8,1,9,1,2,1,0.00265957446808511,0.000848176420695505,0,1,58117,129661,1,FALSE,FALSE,FALSE,FALSE,NA
"DENND4A","-",34,12,80,23,4,10,0.00190930787589499,0.00602409638554217,0.336075205640423,2,36279,167380,0.0568534769100619,FALSE,FALSE,TRUE,FALSE,NA
"DENND4B","-",4,0,4,0,1,0,0.000649772579597141,0,0,0,0,153945221,1,FALSE,FALSE,FALSE,FALSE,NA
"DENND4C","+",24,9,43,11,3,3,0.00113636363636364,0.0175438596491228,0.206060606060606,1,38497,174883,0.74117863524374,FALSE,FALSE,TRUE,FALSE,NA
"DENND5A","-",12,6,19,7,1,1,0.000847457627118644,0.00276243093922652,0,1,21089,138632,0.657608695652174,FALSE,FALSE,TRUE,FALSE,NA
"DENND5B","-",4,0,4,0,1,0,0.000519480519480519,0,0,0,5561,31503439,1,FALSE,FALSE,FALSE,FALSE,NA
"DENND5B-AS1","+",0,1,0,1,0,2,0,0.000126582278481013,0,1,226,31615577,1,FALSE,FALSE,FALSE,FALSE,NA
"DENND6A","-",8,4,8,5,2,3,0.00089126559714795,0.00078125,0.228571428571429,1,0,28752,0.265734265734266,FALSE,TRUE,TRUE,FALSE,NA
"DENR","+",8,2,9,2,2,1,0.000695410292072323,0.0026525198938992,0,1,9127,26248,0.181818181818182,TRUE,FALSE,FALSE,FALSE,NA
"DEPDC1","-",4,0,4,0,1,0,0.00169779286926995,0,0,0,0,68494497,1,FALSE,FALSE,FALSE,FALSE,NA
"DEPDC1-AS1","+",1,3,1,3,1,1,0.000722021660649819,0.00497512437810945,0,1,475747,387503,1,FALSE,FALSE,FALSE,FALSE,NA
"DEPDC1B","-",4,3,4,4,1,3,0.00169779286926995,0.000457875457875458,0.25,2,0,79526,0.0285714285714286,FALSE,FALSE,FALSE,FALSE,NA
"DEPDC5","+",14,7,21,11,2,4,0.00102564102564103,0.00182315405651778,0.282828282828283,1,0,131863,1,FALSE,FALSE,TRUE,FALSE,NA
