"gene_name","gene_ort","TDN_num_patients","TP_num_patients","TDN_num_sites","TP_num_sites","TDN_peak_abund","TP_peak_abund","TDN_peak_relAbund","TP_peak_relAbund","abund_gini","long_count","max_geneDist","genomic_range","ort_fisher_test","On_Onco_List","Top_1pc_Abund","Top_10pc_Abund","Within_Cluster","Cluster_target.min"
"FRYL","-",8,7,18,21,2,24,0.000495049504950495,0.0110497237569061,0.521825396825397,3,18344,291260,0.0257293092133736,TRUE,TRUE,TRUE,FALSE,NA
"FRZB","-",1,1,1,1,1,1,0.000241196333815726,0.000354233085370174,0,1,12182,52505,1,FALSE,FALSE,FALSE,FALSE,NA
"FSCB","-",1,0,1,0,1,0,0.000307408545957578,0,0,0,1114933,43389217,1,TRUE,FALSE,FALSE,FALSE,NA
"FSCN2","+",3,0,4,0,1,0,0.00132978723404255,0,0,0,7571,81522492,1,FALSE,FALSE,FALSE,FALSE,NA
"FSD1","+",4,2,4,2,1,4,0.000485201358563804,0.000265886732252061,0.3,1,649,14245,1,FALSE,FALSE,TRUE,FALSE,0.0577591979432278
"FSD1L","+",1,1,1,1,2,1,0.00128700128700129,0.000848176420695505,0,1,0,30266,1,FALSE,FALSE,TRUE,FALSE,NA
"FSHB","+",0,1,0,1,0,1,0,0.000957854406130268,0,1,74493,30156522,1,FALSE,FALSE,FALSE,FALSE,NA
"FSHR","-",1,1,1,1,1,1,0.000908265213442325,0.00355871886120996,0,1,281823,95233,1,FALSE,FALSE,FALSE,FALSE,NA
"FSIP1","-",1,3,1,3,1,1,0.000131319763624425,0.0126582278481013,0,1,0,146844,1,FALSE,FALSE,FALSE,FALSE,NA
"FSTL1","-",1,0,1,0,1,0,0.000182381907714755,0,0,0,18334,120469405,1,FALSE,FALSE,FALSE,FALSE,NA
"FSTL4","-",3,2,3,2,1,1,0.000485201358563804,0.0031055900621118,0,1,123144,506334,0.4,FALSE,FALSE,FALSE,FALSE,NA
"FSTL5","-",1,3,1,4,1,1,0.000282406099971759,0.00510204081632653,0,1,453959,843918,1,FALSE,FALSE,FALSE,FALSE,NA
"FTCD","-",0,1,0,1,0,1,0,0.0026525198938992,0,1,1481,46157048,1,FALSE,FALSE,FALSE,FALSE,NA
"FTCDNL1","-",1,1,1,1,1,1,0.000643500643500643,0.000932835820895522,0,1,0,5599,1,FALSE,FALSE,TRUE,FALSE,NA
"FTH1","-",1,1,1,1,1,1,0.000307408545957578,0.00354609929078014,0,1,64047,54351,1,FALSE,FALSE,FALSE,FALSE,NA
"FTL","+",0,1,0,1,0,1,0,0.000957854406130268,0,1,487,48967366,1,FALSE,FALSE,FALSE,FALSE,NA
"FTMT","+",0,1,0,1,0,1,0,0.00224719101123596,0,1,5901,121846053,1,FALSE,FALSE,FALSE,FALSE,NA
"FTO","+",2,4,3,5,1,2,0.000428265524625268,0.00112739571589628,0.133333333333334,1,0,378042,1,FALSE,FALSE,TRUE,FALSE,NA
"FTSJ1","+",1,1,1,3,1,4,0.000235349493998588,0.000253164556962025,0.285714285714286,1,0,5166,1,FALSE,FALSE,TRUE,FALSE,NA
"FTSJ3","-",1,0,1,0,1,0,0.000131319763624425,0,0,0,0,63822174,1,FALSE,FALSE,FALSE,FALSE,NA
"FTX","-",1,2,1,3,1,3,0.000282406099971759,0.000354233085370174,0.266666666666667,1,0,59797,0.25,FALSE,FALSE,FALSE,FALSE,NA
"FUBP1","-",3,4,4,7,1,2,0.000219058050383352,0.00078125,0.158730158730159,1,57,26913,0.575757575757576,TRUE,FALSE,TRUE,FALSE,NA
"FUBP3","+",2,0,3,0,1,0,0.00016095284081764,0,0,0,0,130613053,1,FALSE,FALSE,FALSE,FALSE,NA
"FUCA1","-",1,1,1,1,1,2,0.000241196333815726,0.00775193798449612,0,1,0,6749,1,FALSE,FALSE,TRUE,FALSE,NA
"FUK","+",0,1,0,1,0,1,0,0.000126887450831113,0,1,0,70462475,1,FALSE,FALSE,FALSE,FALSE,NA
"FUNDC1","-",4,4,4,5,1,1,0.00132978723404255,0.00224719101123596,0,1,78881,138336,1,FALSE,FALSE,FALSE,FALSE,NA
"FUNDC2","+",5,6,7,13,2,9,0.000564812199943519,0.00483091787439614,0.351648351648352,3,0,18901,0.34984520123839,FALSE,FALSE,TRUE,TRUE,0.980038544139147
"FUNDC2P2","+",0,2,0,2,0,1,0,0.00354609929078014,0,1,664085,84239517,1,FALSE,FALSE,FALSE,FALSE,NA
"FURIN","+",6,1,9,2,2,4,0.00191754554170662,0.000859106529209622,0.3,2,25514,24968,1,FALSE,FALSE,FALSE,FALSE,NA
"FUS","+",5,4,5,11,1,12,0.0053475935828877,0.0050761421319797,0.498316498316498,1,5601,20262,0.299450549450549,TRUE,FALSE,TRUE,FALSE,NA
"FUT10","-",4,1,5,1,1,1,0.00089126559714795,0.00222222222222222,0,1,152659,241296,1,FALSE,FALSE,FALSE,FALSE,NA
"FUT11","+",3,0,3,0,1,0,0.000307408545957578,0,0,0,697,73776915,1,FALSE,FALSE,FALSE,FALSE,NA
"FUT2","+",3,1,3,1,2,1,0.000856531049250535,0.000410004100041,0,1,2526,7917,1,FALSE,FALSE,FALSE,FALSE,NA
"FUT5","-",1,0,1,0,1,0,0.000303122158229767,0,0,0,1244,5871784,1,FALSE,FALSE,FALSE,FALSE,NA
"FUT8","+",8,6,21,10,2,5,0.000908265213442325,0.00602409638554217,0.331578947368421,1,340592,664772,0.0679885863519854,TRUE,TRUE,TRUE,FALSE,NA
"FUT9","+",0,1,0,1,0,1,0,0.0000632911392405063,0,1,8147,96007821,1,FALSE,FALSE,FALSE,FALSE,NA
"FXN","+",1,1,1,1,2,1,0.00099009900990099,0.0010482180293501,0,1,0,14293,1,FALSE,FALSE,FALSE,FALSE,NA
"FXR1","+",7,4,11,10,1,3,0.00102564102564103,0.00230591852421214,0.192307692307693,1,7419,75074,1,FALSE,FALSE,TRUE,FALSE,NA
"FXR2","-",15,13,34,33,4,12,0.00128700128700129,0.0101694915254237,0.391534391534392,2,0,20143,0.0233514809039807,FALSE,TRUE,TRUE,TRUE,1.81584727546735
"FXYD5","+",11,5,21,8,2,3,0.00166112956810631,0.00276243093922652,0.215909090909091,1,26353,38373,0.408347108497034,TRUE,FALSE,TRUE,FALSE,NA
"FXYD6-FXYD2","-",1,0,1,0,2,0,0.000856531049250535,0,0,0,0,117853009,1,FALSE,FALSE,FALSE,FALSE,NA
"FYB","-",11,6,23,18,2,7,0.00166112956810631,0.00241545893719807,0.372549019607843,2,0,106308,0.214603007467708,FALSE,FALSE,TRUE,FALSE,NA
"FYN","-",3,4,5,5,1,2,0.000303122158229767,0.000932835820895522,0.133333333333334,1,0,164237,0.444444444444444,TRUE,FALSE,TRUE,FALSE,NA
"FYTTD1","+",5,3,8,3,2,4,0.000722021660649819,0.000730104648332928,0.25,1,0,22380,1,FALSE,FALSE,TRUE,FALSE,NA
"FZD10-AS1","-",0,1,0,1,0,1,0,0.0000632911392405063,0,1,21544,130130048,1,FALSE,FALSE,FALSE,FALSE,NA
"FZD2","+",0,1,0,1,0,1,0,0.00218340611353712,0,1,3687,44564949,1,FALSE,FALSE,FALSE,FALSE,NA
"FZD3","+",1,1,1,1,1,1,0.000131319763624425,0.000311720698254364,0,1,0,23948,1,FALSE,FALSE,FALSE,FALSE,NA
"FZD5","-",1,1,1,1,1,1,0.000307408545957578,0.00227790432801822,0,1,23790,4916,1,FALSE,FALSE,FALSE,FALSE,NA
"FZD6","+",1,3,1,3,1,1,0.000241196333815726,0.00229885057471264,0,2,2446,20265,1,FALSE,FALSE,FALSE,FALSE,NA
"FZD7","+",0,1,0,1,0,1,0,0.00471698113207547,0,1,14358,202052795,1,FALSE,FALSE,FALSE,FALSE,NA
"FZR1","+",4,1,4,1,4,2,0.00198019801980198,0.000531773464504121,0,1,0,17429,1,FALSE,FALSE,TRUE,FALSE,NA
"G2E3","+",5,5,5,6,4,6,0.000908265213442325,0.00208986415882968,0.371794871794872,2,0,54962,0.454545454545455,FALSE,FALSE,TRUE,FALSE,NA
"G3BP1","+",4,3,6,3,2,2,0.000805152979066023,0.000820008200082001,0.166666666666667,1,2094,31971,1,FALSE,FALSE,TRUE,FALSE,NA
"G3BP2","-",4,2,4,2,1,1,0.000805152979066023,0.000265886732252061,0,1,0,26545,1,FALSE,FALSE,FALSE,FALSE,NA
"G6PC","+",2,0,3,0,1,0,0.000485201358563804,0,0,0,8113,42922546,1,FALSE,FALSE,FALSE,FALSE,NA
"G6PD","-",3,0,3,0,1,0,0.00018723085564501,0,0,0,0,154539496,1,FALSE,FALSE,FALSE,FALSE,NA
"GAB1","+",3,0,3,0,1,0,0.00102564102564103,0,0,0,0,143461143,1,TRUE,FALSE,FALSE,FALSE,NA
"GAB2","-",0,2,0,2,0,1,0,0.0031055900621118,0,1,0,78398732,1,TRUE,FALSE,FALSE,FALSE,NA
"GAB3","-",11,7,20,11,2,10,0.000958772770853308,0.0013262599469496,0.426877470355731,1,0,65053,0.477465568291123,FALSE,FALSE,TRUE,FALSE,NA
"GABARAPL1","+",1,1,1,1,1,2,0.000162443144899285,0.000820008200082001,0,1,21747,3282,1,FALSE,FALSE,FALSE,FALSE,NA
"GABARAPL3","-",2,1,2,1,1,1,0.000182381907714755,0.000354233085370174,0,1,20185,17894,1,FALSE,FALSE,FALSE,FALSE,NA
"GABBR1","-",1,2,1,2,1,1,0.000908265213442325,0.00632911392405063,0,2,8189,26896,1,FALSE,FALSE,FALSE,FALSE,NA
"GABBR2","-",1,1,1,1,1,1,0.000241196333815726,0.0000632911392405063,0,1,0,322446,1,FALSE,FALSE,TRUE,FALSE,NA
"GABPA","+",3,1,3,1,1,1,0.000908265213442325,0.000243368216110976,0,1,86,21687,1,FALSE,FALSE,FALSE,FALSE,NA
"GABPB1","-",5,4,5,4,1,1,0.00089126559714795,0.0023094688221709,0,2,0,62164,1,TRUE,FALSE,FALSE,FALSE,NA
"GABPB1-AS1","+",1,0,1,0,1,0,0.000282406099971759,0,0,0,0,50357784,1,FALSE,FALSE,FALSE,FALSE,NA
"GABPB2","+",8,2,9,2,1,3,0.00102564102564103,0.00143266475644699,0.1,1,2048,30239,1,FALSE,FALSE,TRUE,FALSE,NA
"GABRA2","-",0,1,0,1,0,1,0,0.00338983050847458,0,1,1178,46391246,1,FALSE,FALSE,FALSE,FALSE,NA
"GABRA5","+",0,1,0,1,0,1,0,0.00354609929078014,0,1,15672,26851046,1,FALSE,FALSE,TRUE,FALSE,NA
"GABRA6","+",0,1,0,1,0,1,0,0.0031055900621118,0,1,51835,161633816,1,FALSE,FALSE,FALSE,FALSE,NA
"GABRB1","+",0,1,0,1,0,1,0,0.000243368216110976,0,1,17881,47013396,1,FALSE,FALSE,TRUE,FALSE,NA
"GABRB2","-",3,0,3,0,1,0,0.000241196333815726,0,0,0,95913,161455567,1,FALSE,FALSE,FALSE,FALSE,NA
"GABRB3","-",0,1,0,1,0,1,0,0.00045004500450045,0,1,173349,26370196,1,FALSE,FALSE,FALSE,FALSE,NA
"GABRD","+",0,1,0,1,0,1,0,0.000354233085370174,0,1,5034,2014294,1,FALSE,FALSE,FALSE,FALSE,NA
"GABRE","-",2,0,2,0,1,0,0.000282406099971759,0,0,0,68224,152042903,1,FALSE,FALSE,FALSE,FALSE,NA
"GABRG2","+",2,2,2,2,1,1,0.000241196333815726,0.000281531531531532,0,1,638403,332459,1,FALSE,FALSE,FALSE,FALSE,NA
"GABRG3","+",1,2,1,2,1,1,0.000643500643500643,0.00338983050847458,0,1,0,360317,1,FALSE,FALSE,TRUE,FALSE,NA
"GABRP","+",1,0,1,0,1,0,0.000495049504950495,0,0,0,17564,170831610,1,FALSE,FALSE,FALSE,FALSE,NA
"GABRR2","-",1,0,1,0,1,0,0.000131319763624425,0,0,0,2104,89317403,1,FALSE,FALSE,FALSE,FALSE,NA
"GABRR3","-",0,1,0,1,0,1,0,0.00112739571589628,0,1,3324,97983358,1,FALSE,FALSE,FALSE,FALSE,NA
"GACAT3","+",1,0,1,0,1,0,0.000307408545957578,0,0,0,209888,16295577,1,FALSE,FALSE,FALSE,FALSE,NA
"GAD1","+",1,0,1,0,4,0,0.00257400257400257,0,0,0,0,170841592,1,FALSE,FALSE,FALSE,FALSE,NA
"GAD2","+",0,2,0,2,0,1,0,0.0050761421319797,0,1,27193,26331755,1,FALSE,FALSE,TRUE,FALSE,NA
"GADD45A","+",0,1,0,1,0,1,0,0.000848176420695505,0,1,87555,67597621,1,TRUE,FALSE,FALSE,FALSE,NA
"GADD45G","+",1,0,1,0,4,0,0.000964785335262904,0,0,0,59290,89545721,1,TRUE,FALSE,FALSE,FALSE,NA
"GADL1","-",2,0,2,0,1,0,0.000241196333815726,0,0,0,0,30807944,1,FALSE,FALSE,TRUE,FALSE,NA
"GAK","-",5,6,8,14,4,4,0.000729527630859019,0.0101694915254237,0.25,2,6745,80629,0.18266253869969,TRUE,FALSE,TRUE,TRUE,0.980038544139147
"GAL","+",1,0,1,0,1,0,0.000182381907714755,0,0,0,0,68688422,1,FALSE,FALSE,FALSE,FALSE,NA
"GAL3ST1","-",1,0,1,0,1,0,0.000485201358563804,0,0,0,0,30555334,1,FALSE,FALSE,FALSE,FALSE,NA
"GAL3ST2","+",0,1,0,1,0,1,0,0.0010482180293501,0,1,0,241786701,1,FALSE,FALSE,FALSE,FALSE,NA
"GAL3ST3","-",0,2,0,2,0,1,0,0.000768639508070715,0,1,6460,66037414,1,FALSE,FALSE,FALSE,FALSE,NA
"GAL3ST4","-",3,0,3,0,1,0,0.000485201358563804,0,0,0,0,100163723,1,FALSE,FALSE,FALSE,FALSE,NA
"GALC","-",8,7,10,10,3,16,0.000723589001447178,0.0145852324521422,0.566666666666667,3,413541,474913,1,FALSE,TRUE,TRUE,FALSE,NA
"GALK1","-",1,0,1,0,1,0,0.000219058050383352,0,0,0,0,75759757,1,FALSE,FALSE,FALSE,FALSE,NA
"GALK2","+",4,4,5,4,1,4,0.000303122158229767,0.00078125,0.321428571428571,1,0,109894,0.523809523809524,FALSE,FALSE,TRUE,FALSE,NA
"GALM","+",4,1,5,4,3,1,0.00145560407569141,0.000442086648983201,0,1,16807,69684,0.523809523809524,FALSE,FALSE,FALSE,FALSE,NA
"GALNS","-",4,2,5,3,1,8,0.000805152979066023,0.00483091787439614,0.466666666666667,3,0,9171,1,TRUE,FALSE,TRUE,FALSE,NA
"GALNT1","+",3,3,3,3,1,16,0.000495049504950495,0.0010126582278481,0.555555555555556,1,57291,118706,0.4,FALSE,FALSE,TRUE,FALSE,NA
"GALNT10","+",1,4,1,5,1,1,0.000428265524625268,0.00276243093922652,0,1,4166,173877,1,FALSE,FALSE,TRUE,FALSE,NA
"GALNT11","+",4,2,4,3,1,1,0.00089126559714795,0.00176991150442478,0,1,0,60743,0.142857142857143,FALSE,FALSE,TRUE,FALSE,NA
"GALNT12","+",2,0,2,0,1,0,0.000428265524625268,0,0,0,0,98831129,1,FALSE,FALSE,FALSE,FALSE,NA
"GALNT13","+",4,3,4,3,1,1,0.000303122158229767,0.0062111801242236,0,1,0,442209,1,FALSE,FALSE,FALSE,FALSE,NA
"GALNT14","-",0,1,0,1,0,1,0,0.000911577028258888,0,1,0,30923266,1,FALSE,FALSE,TRUE,FALSE,NA
"GALNT16","+",1,0,1,0,1,0,0.000162443144899285,0,0,0,0,69286523,1,FALSE,FALSE,FALSE,FALSE,NA
"GALNT18","-",0,1,0,1,0,1,0,0.0000632911392405063,0,1,0,11571899,1,FALSE,FALSE,FALSE,FALSE,NA
"GALNT2","+",2,5,3,7,1,1,0.000282406099971759,0.00112739571589628,0,1,0,135594,0.0333333333333333,FALSE,FALSE,TRUE,FALSE,NA
"GALNT3","-",2,3,2,6,1,4,0.00018723085564501,0.00112739571589628,0.3,1,0,33551,1,FALSE,FALSE,TRUE,FALSE,NA
"GALNT5","+",3,0,3,0,1,0,0.000219058050383352,0,0,0,265800,157314298,1,TRUE,FALSE,FALSE,FALSE,NA
"GALNT6","-",1,0,1,0,1,0,0.000235349493998588,0,0,0,0,51375600,1,FALSE,FALSE,FALSE,FALSE,NA
"GALNT7","+",3,5,4,7,1,2,0.000958772770853308,0.00078125,0.107142857142857,1,1125,145506,0.545454545454546,FALSE,FALSE,TRUE,FALSE,NA
"GALNT9","-",0,1,0,2,0,1,0,0.000126887450831113,0,1,0,132229541,1,FALSE,FALSE,FALSE,FALSE,NA
"GALNTL5","+",0,1,0,1,0,1,0,0.00471698113207547,0,1,0,151979205,1,FALSE,FALSE,FALSE,FALSE,NA
"GALNTL6","+",1,2,1,3,1,2,0.000182381907714755,0.000360880548538434,0.166666666666667,1,0,866126,1,FALSE,FALSE,FALSE,FALSE,NA
"GALR1","+",1,1,1,1,1,2,0.000485201358563804,0.000253774901662226,0,1,187187,164062,1,FALSE,FALSE,FALSE,FALSE,NA
"GALT","+",0,1,0,1,0,1,0,0.000859106529209622,0,2,886,34645702,1,FALSE,FALSE,FALSE,FALSE,NA
"GAN","+",2,2,2,2,2,1,0.000262639527248851,0.00218340611353712,0,1,0,41499,1,FALSE,FALSE,FALSE,FALSE,NA
"GANAB","-",10,8,40,25,2,6,0.00132978723404255,0.00510204081632653,0.278846153846154,2,0,18280,0.0688055706379994,FALSE,FALSE,TRUE,FALSE,NA
"GANC","+",1,4,1,4,1,2,0.00016095284081764,0.000820008200082001,0.166666666666667,2,0,63095,1,FALSE,FALSE,TRUE,FALSE,NA
"GAP43","+",2,1,2,1,1,1,0.000805152979066023,0.000768639508070715,0,1,27966,94353,0.333333333333333,FALSE,FALSE,FALSE,FALSE,NA
"GAPDH","+",1,1,1,1,1,1,0.000131319763624425,0.000311720698254364,0,1,0,1398,1,FALSE,FALSE,FALSE,FALSE,NA
"GAPDHS","+",0,1,0,1,0,1,0,0.0000632911392405063,0,1,0,35541235,1,FALSE,FALSE,FALSE,FALSE,NA
"GAPLINC","+",0,1,0,1,0,1,0,0.00176991150442478,0,1,5992,3484970,1,FALSE,FALSE,TRUE,FALSE,NA
"GAPVD1","+",10,5,25,9,2,5,0.00166112956810631,0.00668896321070234,0.301587301587302,1,29642,130697,1,FALSE,FALSE,TRUE,FALSE,NA
"GAR1","+",1,0,1,0,1,0,0.000303122158229767,0,0,0,0,109824662,1,FALSE,FALSE,FALSE,FALSE,NA
"GAREM1","-",0,1,0,1,0,1,0,0.00598802395209581,0,1,0,32317131,1,FALSE,FALSE,FALSE,FALSE,NA
"GAREM2","+",1,0,1,0,1,0,0.000162443144899285,0,0,0,0,26182076,1,FALSE,FALSE,FALSE,FALSE,NA
"GARNL3","+",4,1,4,1,1,1,0.00102564102564103,0.000126887450831113,0,1,11741,141061,0.4,FALSE,FALSE,TRUE,FALSE,NA
"GARS","+",5,4,5,10,1,3,0.00102564102564103,0.000859106529209622,0.228571428571429,1,0,20923,0.328671328671329,FALSE,FALSE,FALSE,FALSE,NA
"GART","-",3,4,3,4,1,1,0.000282406099971759,0.00078125,0,1,523,35517,1,FALSE,FALSE,TRUE,FALSE,NA
"GAS1","-",1,1,1,1,1,1,0.000131319763624425,0.00354609929078014,0,1,96762,53901,1,TRUE,FALSE,FALSE,FALSE,NA
"GAS2","+",1,2,2,3,1,12,0.000428265524625268,0.0839160839160839,0.407407407407407,1,0,58761,0.1,FALSE,TRUE,TRUE,FALSE,NA
"GAS2L1P2","-",1,0,1,0,1,0,0.000182381907714755,0,0,0,12617,97063053,1,FALSE,FALSE,FALSE,FALSE,NA
"GAS2L3","+",0,1,0,1,0,1,0,0.00354609929078014,0,1,1066,100572594,1,FALSE,FALSE,FALSE,FALSE,NA
"GAS7","-",3,1,3,1,1,1,0.000722021660649819,0.00355871886120996,0,1,48881,319245,1,TRUE,FALSE,FALSE,FALSE,NA
"GAS8","+",1,0,1,0,1,0,0.000131319763624425,0,0,0,0,90034877,1,FALSE,FALSE,FALSE,FALSE,NA
"GAST","+",1,0,1,0,1,0,0.000485201358563804,0,0,0,0,41713000,1,FALSE,FALSE,FALSE,FALSE,NA
"GATA3","+",1,1,1,2,1,1,0.00016095284081764,0.00355871886120996,0,2,18045,17974,1,TRUE,FALSE,FALSE,FALSE,NA
"GATA6-AS1","-",0,2,0,2,0,1,0,0.00288184438040346,0,1,146939,22058810,1,FALSE,FALSE,FALSE,FALSE,NA
"GATAD1","+",1,0,1,0,1,0,0.00016095284081764,0,0,0,0,92458136,1,FALSE,FALSE,FALSE,FALSE,NA
"GATAD2A","+",8,4,10,5,2,1,0.000970402717127608,0.0033112582781457,0,1,0,114613,0.608391608391608,FALSE,FALSE,FALSE,FALSE,NA
"GATAD2B","-",11,7,55,22,4,2,0.00166112956810631,0.0142857142857143,0.143097643097643,2,0,109511,0.315078473368686,FALSE,FALSE,TRUE,FALSE,NA
"GATC","+",1,2,1,2,1,1,0.000241196333815726,0.00176991150442478,0,1,0,7872,1,FALSE,FALSE,FALSE,FALSE,NA
"GATS","-",4,1,9,1,1,1,0.00089126559714795,0.000848176420695505,0,1,13719,70293,0.3,FALSE,FALSE,FALSE,FALSE,NA
"GBA","-",0,1,0,1,0,2,0,0.000563063063063063,0,1,0,155238020,1,FALSE,FALSE,TRUE,FALSE,NA
"GBA2","-",5,0,5,0,2,0,0.00166112956810631,0,0,0,0,35745726,1,FALSE,FALSE,FALSE,FALSE,NA
"GBA3","+",1,2,2,3,1,1,0.000235349493998588,0.000442086648983201,0,1,483229,631612,0.4,FALSE,FALSE,FALSE,FALSE,NA
"GBAP1","-",1,2,1,2,1,1,0.000908265213442325,0.000848176420695505,0,1,0,5926,0.333333333333333,FALSE,FALSE,FALSE,FALSE,NA
"GBAS","+",0,1,0,1,0,1,0,0.000126887450831113,0,1,0,55993181,1,FALSE,FALSE,FALSE,FALSE,NA
"GBE1","-",6,10,12,19,3,9,0.000723589001447178,0.00966183574879227,0.421052631578947,2,478982,849628,0.709769447073698,FALSE,FALSE,TRUE,FALSE,NA
"GBF1","+",13,11,54,23,2,3,0.00492610837438424,0.0165289256198347,0.191304347826087,1,0,125973,1,FALSE,FALSE,TRUE,FALSE,NA
"GBGT1","-",1,0,1,0,1,0,0.000162443144899285,0,0,0,6774,133170719,1,FALSE,FALSE,FALSE,FALSE,NA
"GBP2","-",1,3,1,4,1,2,0.000307408545957578,0.000563063063063063,0.166666666666667,1,9572,27122,1,FALSE,FALSE,FALSE,FALSE,NA
"GBP3","-",1,2,1,2,1,8,0.000282406099971759,0.00334448160535117,0.388888888888889,1,14088,32740,1,FALSE,FALSE,TRUE,FALSE,NA
"GBP4","-",1,1,1,1,1,2,0.000235349493998588,0.00459770114942529,0,1,0,6088,1,FALSE,FALSE,TRUE,FALSE,NA
"GBP5","-",2,1,2,1,1,4,0.00089126559714795,0.000973472864443904,0,1,12894,23843,1,FALSE,FALSE,TRUE,FALSE,NA
"GBX2","-",0,1,0,1,0,1,0,0.00218340611353712,0,1,12625,236152610,1,FALSE,FALSE,FALSE,FALSE,NA
"GC","-",0,1,0,1,0,1,0,0.000354233085370174,0,1,6499,71812019,1,FALSE,FALSE,FALSE,FALSE,3.48097398823765
"GCA","+",1,2,1,2,1,2,0.000282406099971759,0.000486736432221952,0.166666666666667,1,0,9944,1,FALSE,FALSE,TRUE,FALSE,NA
"GCC2","+",5,4,5,5,1,5,0.000307408545957578,0.00078125,0.355555555555556,1,0,40751,0.523809523809524,FALSE,FALSE,TRUE,FALSE,NA
"GCDH","+",3,0,4,0,2,0,0.000958772770853308,0,0,0,0,12895225,1,FALSE,FALSE,FALSE,FALSE,NA
"GCFC2","-",7,5,10,10,3,6,0.00267379679144385,0.0021978021978022,0.38421052631579,2,345518,393398,0.369849964277209,FALSE,FALSE,TRUE,FALSE,NA
"GCK","-",1,1,1,1,1,2,0.000303122158229767,0.00143266475644699,0,1,0,788,1,FALSE,FALSE,TRUE,FALSE,NA
"GCKR","+",0,1,0,1,0,1,0,0.00354609929078014,0,1,13101,27536784,1,FALSE,FALSE,FALSE,FALSE,NA
"GCLC","-",2,2,2,3,1,2,0.000722021660649819,0.00241545893719807,0.166666666666667,2,5121,37380,0.1,FALSE,FALSE,FALSE,FALSE,NA
"GCLM","-",0,3,0,5,0,1,0,0.00334448160535117,0,1,0,93902218,1,FALSE,FALSE,FALSE,FALSE,NA
"GCM1","-",1,1,1,1,1,1,0.0053475935828877,0.00241545893719807,0,1,47302,2138,1,FALSE,FALSE,FALSE,FALSE,NA
"GCN1","-",5,8,8,15,1,3,0.000303122158229767,0.008,0.23030303030303,2,0,57371,0.00942253331538565,FALSE,FALSE,TRUE,TRUE,3.48097398823765
"GCNA","+",2,2,2,2,1,3,0.000282406099971759,0.000265886732252061,0.25,1,0,11509,1,FALSE,FALSE,FALSE,FALSE,NA
"GCNT1","+",1,3,1,3,1,1,0.000643500643500643,0.000716332378223496,0,2,19204,83527,1,FALSE,FALSE,FALSE,FALSE,NA
"GCNT2","+",2,1,2,1,1,1,0.000485201358563804,0.00338983050847458,0,1,0,75387,0.333333333333333,FALSE,FALSE,TRUE,FALSE,NA
"GCNT3","+",0,1,0,1,0,1,0,0.00026581605528974,0,1,0,59613420,1,TRUE,FALSE,FALSE,FALSE,NA
"GCNT4","-",1,0,1,0,1,0,0.000241196333815726,0,0,0,66521,74960942,1,FALSE,FALSE,FALSE,FALSE,NA
"GCSAM","-",2,0,2,0,1,0,0.000958772770853308,0,0,0,3628,112136933,1,FALSE,FALSE,FALSE,FALSE,NA
"GCSAML","+",1,1,1,2,1,4,0.000307408545957578,0.000973472864443904,0.3,2,0,50629,0.333333333333333,FALSE,FALSE,TRUE,FALSE,NA
"GDA","+",0,1,0,1,0,1,0,0.000126887450831113,0,1,19052,72271276,1,FALSE,FALSE,FALSE,FALSE,NA
"GDAP1","+",1,0,1,0,1,0,0.000303122158229767,0,0,0,10517,74377617,1,FALSE,FALSE,FALSE,FALSE,NA
"GDAP2","-",4,2,5,2,1,1,0.000307408545957578,0.000442086648983201,0,1,0,46376,1,FALSE,FALSE,FALSE,FALSE,NA
"GDE1","-",2,4,2,5,1,2,0.000219058050383352,0.00169635284139101,0.171428571428571,2,0,8877,0.142857142857143,FALSE,FALSE,TRUE,FALSE,NA
"GDF1","-",1,0,1,0,1,0,0.000182381907714755,0,0,0,0,18875333,1,FALSE,FALSE,FALSE,FALSE,NA
"GDF10","+",3,2,3,2,1,1,0.000428265524625268,0.00497512437810945,0,1,83114,90897,0.4,TRUE,FALSE,FALSE,FALSE,NA
"GDF15","+",0,1,0,1,0,1,0,0.000859106529209622,0,1,6712,18379247,1,TRUE,FALSE,FALSE,FALSE,NA
"GDF5","-",1,0,1,0,1,0,0.00132978723404255,0,0,0,0,35447777,1,FALSE,FALSE,TRUE,FALSE,NA
"GDF6","-",1,0,1,0,1,0,0.000235349493998588,0,0,0,84239,96058093,1,FALSE,FALSE,FALSE,FALSE,NA
"GDI1","+",1,0,1,0,1,0,0.000805152979066023,0,0,0,0,154442313,1,FALSE,FALSE,FALSE,FALSE,NA
"GDI2","-",6,0,7,0,1,0,0.000805152979066023,0,0,0,13240,5826789,1,FALSE,FALSE,FALSE,FALSE,NA
"GDPD1","+",4,1,5,1,2,1,0.00102564102564103,0.00222222222222222,0,1,0,39574,1,FALSE,FALSE,TRUE,FALSE,NA
"GEM","-",0,1,0,1,0,1,0,0.0192307692307692,0,1,7425,94241831,1,FALSE,FALSE,FALSE,FALSE,NA
"GEMIN2","+",3,2,5,2,1,5,0.000805152979066023,0.000360880548538434,0.333333333333333,1,0,17515,1,FALSE,FALSE,TRUE,FALSE,NA
"GEMIN5","-",3,5,3,6,2,2,0.00099009900990099,0.0285714285714286,0.119047619047619,1,0,29642,0.0833333333333333,FALSE,FALSE,TRUE,FALSE,NA
