"gene_name","gene_ort","TDN_num_patients","TP_num_patients","TDN_num_sites","TP_num_sites","TDN_peak_abund","TP_peak_abund","TDN_peak_relAbund","TP_peak_relAbund","abund_gini","long_count","max_geneDist","genomic_range","ort_fisher_test","On_Onco_List","Top_1pc_Abund","Top_10pc_Abund","Within_Cluster","Cluster_target.min"
"SPOCD1","-",1,1,2,1,1,1,0.000131319763624425,0.000932835820895522,0,1,39090,44202,1,FALSE,FALSE,FALSE,FALSE,NA
"SPOCK1","-",1,0,1,0,1,0,0.000235349493998588,0,0,0,77246,136898051,1,FALSE,FALSE,FALSE,FALSE,NA
"SPOCK2","-",1,0,1,0,1,0,0.00016095284081764,0,0,0,3254,72092286,1,FALSE,FALSE,FALSE,FALSE,NA
"SPON2","-",4,0,4,0,1,0,0.00089126559714795,0,0,0,0,1188804,1,FALSE,FALSE,FALSE,FALSE,NA
"SPOP","-",6,1,25,2,3,1,0.000736919675755343,0.00112739571589628,0,1,0,63270,1,TRUE,FALSE,TRUE,FALSE,NA
"SPOPL","+",3,1,7,1,1,1,0.000303122158229767,0.00078125,0,1,33588,102339,1,FALSE,FALSE,TRUE,FALSE,NA
"SPP2","+",3,1,5,1,1,1,0.000307408545957578,0.00144300144300144,0,1,192638,95994,1,FALSE,FALSE,FALSE,FALSE,NA
"SPPL2A","-",3,2,6,2,1,1,0.000307408545957578,0.000932835820895522,0,1,3329,42200,1,FALSE,FALSE,TRUE,FALSE,NA
"SPPL2B","+",4,0,5,0,1,0,0.000303122158229767,0,0,0,0,2333674,1,TRUE,FALSE,FALSE,FALSE,NA
"SPPL3","-",7,1,32,1,2,1,0.00089126559714795,0.00078125,0,1,816,135238,1,TRUE,TRUE,TRUE,FALSE,NA
"SPRED2","-",1,0,1,0,1,0,0.000307408545957578,0,0,0,8779,65441301,1,FALSE,FALSE,FALSE,FALSE,NA
"SPRTN","+",1,0,1,0,1,0,0.00016095284081764,0,0,0,0,231350620,1,FALSE,FALSE,FALSE,FALSE,NA
"SPRY1","+",1,0,2,0,1,0,0.00016095284081764,0,0,0,63509,123467269,1,FALSE,FALSE,FALSE,FALSE,NA
"SPRY2","-",2,1,5,1,1,1,0.000303122158229767,0.00078125,0,1,323220,427174,1,FALSE,FALSE,FALSE,FALSE,NA
"SPRY3","+",1,0,2,0,1,0,0.000219058050383352,0,0,0,0,155634291,1,FALSE,FALSE,FALSE,FALSE,NA
"SPRY4","-",0,1,0,1,0,1,0,0.00144300144300144,0,1,64922,142245504,1,FALSE,FALSE,FALSE,FALSE,NA
"SPRYD3","-",1,0,1,0,1,0,0.000307408545957578,0,0,0,2404,53081824,1,FALSE,FALSE,FALSE,FALSE,NA
"SPSB1","+",1,0,1,0,2,0,0.000364763815429509,0,0,0,0,9307752,1,FALSE,FALSE,FALSE,FALSE,NA
"SPSB3","-",2,1,3,1,1,1,0.000303122158229767,0.00078125,0,1,0,3401,1,FALSE,FALSE,TRUE,FALSE,NA
"SPTA1","-",1,0,1,0,1,0,0.000235349493998588,0,0,0,0,158674077,1,FALSE,FALSE,FALSE,FALSE,NA
"SPTBN1","+",2,1,2,1,1,1,0.000736919675755343,0.00144300144300144,0,1,0,83524,1,FALSE,FALSE,TRUE,FALSE,NA
"SPTBN4","+",1,0,1,0,1,0,0.000182381907714755,0,0,0,0,40497023,1,FALSE,FALSE,FALSE,FALSE,NA
"SPTLC1","-",3,0,3,0,1,0,0.000307408545957578,0,0,0,0,92098570,1,FALSE,FALSE,TRUE,FALSE,NA
"SPTLC2","-",1,0,1,0,1,0,0.00018723085564501,0,0,0,0,77587514,1,FALSE,FALSE,FALSE,FALSE,NA
"SPTLC3","+",2,0,2,0,1,0,0.000307408545957578,0,0,0,18540,13185304,1,FALSE,FALSE,FALSE,FALSE,NA
"SPTY2D1","-",2,0,2,0,1,0,0.000235349493998588,0,0,0,30793,18665266,1,FALSE,FALSE,FALSE,FALSE,NA
"SPZ1","+",1,0,1,0,1,0,0.00492610837438424,0,0,0,1030,80318940,1,FALSE,FALSE,FALSE,FALSE,NA
"SQLE","+",3,0,3,0,1,0,0.00089126559714795,0,0,0,0,125015915,1,FALSE,FALSE,TRUE,FALSE,NA
"SQRDL","+",1,0,1,0,1,0,0.000719424460431655,0,0,0,0,45680136,1,FALSE,FALSE,FALSE,FALSE,NA
"SRBD1","-",3,2,4,2,2,1,0.000364763815429509,0.00112739571589628,0,1,0,177827,0.466666666666667,FALSE,FALSE,TRUE,FALSE,NA
"SRCAP","+",10,1,26,2,5,1,0.00215827338129496,0.00112739571589628,0,1,0,35019,0.145502645502645,FALSE,TRUE,TRUE,FALSE,NA
